"Station Name","HERSCHEL ISLAND"
"Province","YUKON TERRITORY"
"Latitude","69.57"
"Longitude","-138.91"
"Elevation","1.20"
"Climate Identifier","2100636"
"WMO Identifier","71501"
"TC Identifier","WJN"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2004-01-01","2004","01","01","†","-16.9","","-23.5","","-20.2","","38.2","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-02","2004","01","02","†","-5.2","","-26.3","","-15.8","","33.8","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-03","2004","01","03","†","-2.6","","-10.3","","-6.5","","24.5","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-04","2004","01","04","†","-1.5","","-11.6","","-6.6","","24.6","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-05","2004","01","05","†","-2.1","","-13.8","","-8.0","","26.0","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-06","2004","01","06","†","-13.7","","-19.5","","-16.6","","34.6","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-07","2004","01","07","†","-19.2","","-24.8","","-22.0","","40.0","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-08","2004","01","08","†","-24.8","","-29.0","","-26.9","","44.9","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-09","2004","01","09","†","-28.2","","-30.9","","-29.6","","47.6","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-10","2004","01","10","†","-19.7","","-29.9","","-24.8","","42.8","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-11","2004","01","11","†","-18.6","","-20.7","","-19.7","","37.7","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-12","2004","01","12","†","-19.6","","-29.9","","-24.8","","42.8","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-13","2004","01","13","†","-23.9","","-31.7","","-27.8","","45.8","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-14","2004","01","14","†","-22.2","","-27.5","","-24.9","","42.9","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-15","2004","01","15","†","-25.0","","-31.4","","-28.2","","46.2","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-16","2004","01","16","†","-30.3","","-36.9","","-33.6","","51.6","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-17","2004","01","17","†","-24.4","","-39.4","","-31.9","","49.9","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-18","2004","01","18","†","-22.1","","-26.8","","-24.5","","42.5","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-19","2004","01","19","†","-25.2","","-29.5","","-27.4","","45.4","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-20","2004","01","20","†","-28.9","","-33.8","","-31.4","","49.4","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-21","2004","01","21","†","-29.9","","-34.3","","-32.1","","50.1","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-22","2004","01","22","†","-32.2","","-37.8","","-35.0","","53.0","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-23","2004","01","23","†","-30.3","","-34.7","","-32.5","","50.5","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-24","2004","01","24","†","-27.7","","-31.8","","-29.8","","47.8","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-25","2004","01","25","†","-29.5","","-33.4","","-31.5","","49.5","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-26","2004","01","26","†","-20.8","","-30.3","","-25.6","","43.6","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-27","2004","01","27","†","-18.2","","-29.3","","-23.8","","41.8","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-28","2004","01","28","†","-18.6","","-29.0","","-23.8","","41.8","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-29","2004","01","29","†","-22.7","","-29.4","","-26.1","","44.1","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-30","2004","01","30","†","-21.8","","-29.3","","-25.6","","43.6","","0.0","","","M","","M","","M","","","","M","","M"
"2004-01-31","2004","01","31","†","-22.9","","-32.0","","-27.5","","45.5","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-01","2004","02","01","†","-32.0","","-37.4","","-34.7","","52.7","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-02","2004","02","02","†","-26.9","","-36.8","","-31.9","","49.9","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-03","2004","02","03","†","-25.9","","-29.8","","-27.9","","45.9","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-04","2004","02","04","†","-25.8","","-29.0","","-27.4","","45.4","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-05","2004","02","05","†","-27.8","","-29.2","","-28.5","","46.5","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-06","2004","02","06","†","-27.4","","-28.7","","-28.1","","46.1","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-07","2004","02","07","†","-27.1","","-30.2","","-28.7","","46.7","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-08","2004","02","08","†","-29.4","","-32.4","","-30.9","","48.9","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-09","2004","02","09","†","-28.9","","-34.1","","-31.5","","49.5","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-10","2004","02","10","†","-18.3","","-29.4","","-23.9","","41.9","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-11","2004","02","11","†","-17.4","","-23.4","","-20.4","","38.4","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-12","2004","02","12","†","-22.5","","-29.9","","-26.2","","44.2","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-13","2004","02","13","†","-29.4","","-34.7","","-32.1","","50.1","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-14","2004","02","14","†","-30.1","","-36.8","","-33.5","","51.5","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-15","2004","02","15","†","-27.5","","-32.3","","-29.9","","47.9","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-16","2004","02","16","†","-26.0","","-30.1","","-28.1","","46.1","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-17","2004","02","17","†","-30.1","","-35.2","","-32.7","","50.7","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-18","2004","02","18","†","-34.1","","-39.0","","-36.6","","54.6","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-19","2004","02","19","†","-33.6","","-40.0","","-36.8","","54.8","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-20","2004","02","20","†","-30.3","","-37.5","","-33.9","","51.9","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-21","2004","02","21","†","-25.2","","-35.2","","-30.2","","48.2","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-22","2004","02","22","†","-25.0","","-29.9","","-27.5","","45.5","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-23","2004","02","23","†","-24.1","","-27.1","","-25.6","","43.6","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-24","2004","02","24","†","","M","-29.0","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"2004-02-25","2004","02","25","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"2004-02-26","2004","02","26","†","-30.3","","-33.7","","-32.0","","50.0","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-27","2004","02","27","†","-33.5","","-39.8","","-36.7","","54.7","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-28","2004","02","28","†","-33.7","","-39.9","","-36.8","","54.8","","0.0","","","M","","M","","M","","","","M","","M"
"2004-02-29","2004","02","29","†","-33.1","","-36.7","","-34.9","","52.9","","0.0","","","M","","M","","M","","","","M","","M"
"2004-03-01","2004","03","01","†","-28.6","","-36.1","","-32.4","","50.4","","0.0","","","M","","M","","M","","","","M","","M"
"2004-03-02","2004","03","02","†","-25.7","","-35.5","","-30.6","","48.6","","0.0","","","M","","M","","M","","","","M","","M"
"2004-03-03","2004","03","03","†","-24.2","","-33.3","","-28.8","","46.8","","0.0","","","M","","M","","M","","","","M","","M"
"2004-03-04","2004","03","04","†","-26.6","","-33.8","","-30.2","","48.2","","0.0","","","M","","M","","M","","","","M","","M"
