"Station Name","HERSCHEL ISLAND"
"Province","YUKON TERRITORY"
"Latitude","69.57"
"Longitude","-138.91"
"Elevation","1.20"
"Climate Identifier","2100636"
"WMO Identifier","71501"
"TC Identifier","WJN"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2006-01-01","2006","01","01","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2006-01-02","2006","01","02","†","-13.8","","-14.8","","-14.3","","32.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-01-03","2006","01","03","†","-13.0","","-13.8","","-13.4","","31.4","","0.0","","","M","","M","","M","","","","","<31",""
"2006-01-04","2006","01","04","†","-12.8","","-13.9","","-13.4","","31.4","","0.0","","","M","","M","0.0","","","","11","","43",""
"2006-01-05","2006","01","05","†","-13.6","","-15.4","","-14.5","","32.5","","0.0","","","M","","M","0.0","","","","11","","46",""
"2006-01-06","2006","01","06","†","-13.6","","-14.9","","-14.3","","32.3","","0.0","","","M","","M","0.0","","","","13","","44",""
"2006-01-07","2006","01","07","†","-13.8","","-15.1","","-14.5","","32.5","","0.0","","","M","","M","0.0","","","","31","","44",""
"2006-01-08","2006","01","08","†","-13.8","","-14.7","","-14.3","","32.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"2006-01-09","2006","01","09","†","-14.1","","-14.6","","-14.4","","32.4","","0.0","","","M","","M","0.0","","","","31","","35",""
"2006-01-10","2006","01","10","†","-13.9","","-14.1","","-14.0","","32.0","","0.0","","","M","","M","0.0","","","","31","","37",""
