"Station Name","HERSCHEL ISLAND"
"Province","YUKON TERRITORY"
"Latitude","69.57"
"Longitude","-138.91"
"Elevation","1.20"
"Climate Identifier","2100636"
"WMO Identifier","71501"
"TC Identifier","WJN"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2002-01-01","2002","01","01","†","-14.3","","-24.0","","-19.2","","37.2","","0.0","","","M","","M","","M","","","13","","69",""
"2002-01-02","2002","01","02","†","-16.0","","-20.6","","-18.3","","36.3","","0.0","","","M","","M","","M","","","31","","82",""
"2002-01-03","2002","01","03","†","-17.6","","-22.5","","-20.1","","38.1","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-04","2002","01","04","†","-22.5","","-30.8","","-26.7","","44.7","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-05","2002","01","05","†","-24.9","","-34.2","","-29.6","","47.6","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-06","2002","01","06","†","-24.4","","-26.8","","-25.6","","43.6","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-07","2002","01","07","†","-22.9","","-26.6","","-24.8","","42.8","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-08","2002","01","08","†","-20.6","","-27.2","","-23.9","","41.9","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-09","2002","01","09","†","-17.4","","-28.1","","-22.8","","40.8","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-10","2002","01","10","†","-6.0","","-18.4","","-12.2","","30.2","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-11","2002","01","11","†","-5.6","","-17.0","","-11.3","","29.3","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-12","2002","01","12","†","-12.1","","-16.6","","-14.4","","32.4","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-13","2002","01","13","†","-15.2","","-17.4","","-16.3","","34.3","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-14","2002","01","14","†","-15.4","","-24.1","","-19.8","","37.8","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-15","2002","01","15","†","-17.5","","-20.3","","-18.9","","36.9","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-16","2002","01","16","†","-11.6","","-18.5","","-15.1","","33.1","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-17","2002","01","17","†","-11.3","","-18.3","","-14.8","","32.8","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-18","2002","01","18","†","-15.0","","-24.8","","-19.9","","37.9","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-19","2002","01","19","†","-24.8","","-31.6","","-28.2","","46.2","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-20","2002","01","20","†","-24.4","","-33.1","","-28.8","","46.8","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-21","2002","01","21","†","-24.4","","-28.7","","-26.6","","44.6","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-22","2002","01","22","†","-27.0","","-33.9","","-30.5","","48.5","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-23","2002","01","23","†","-28.1","","-34.5","","-31.3","","49.3","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-24","2002","01","24","†","-28.6","","-31.5","","-30.1","","48.1","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-25","2002","01","25","†","-29.8","","-32.2","","-31.0","","49.0","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-26","2002","01","26","†","-25.5","","-30.8","","-28.2","","46.2","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-27","2002","01","27","†","-25.3","","-30.2","","-27.8","","45.8","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-28","2002","01","28","†","-23.4","","-28.9","","-26.2","","44.2","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-29","2002","01","29","†","-24.6","","-29.2","","-26.9","","44.9","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-30","2002","01","30","†","-25.0","","-28.9","","-27.0","","45.0","","0.0","","","M","","M","","M","","","","M","","M"
"2002-01-31","2002","01","31","†","-24.0","","-26.4","","-25.2","","43.2","","0.0","","","M","","M","","M","","","","M","","M"
"2002-02-01","2002","02","01","†","-26.0","","-30.8","","-28.4","","46.4","","0.0","","","M","","M","","M","","","","M","","M"
"2002-02-02","2002","02","02","†","-29.3","","-34.0","","-31.7","","49.7","","0.0","","","M","","M","","M","","","","M","","M"
"2002-02-03","2002","02","03","†","-30.0","","-34.2","","-32.1","","50.1","","0.0","","","M","","M","","M","","","","M","","M"
"2002-02-04","2002","02","04","†","-29.2","","-33.3","","-31.3","","49.3","","0.0","","","M","","M","","M","","","","M","","M"
"2002-02-05","2002","02","05","†","-26.3","","-30.5","","-28.4","","46.4","","0.0","","","M","","M","","M","","","","M","","M"
"2002-02-06","2002","02","06","†","-27.3","","-34.0","","-30.7","","48.7","","0.0","","","M","","M","","M","","","","M","","M"
"2002-02-07","2002","02","07","†","-31.5","","-35.6","","-33.6","","51.6","","0.0","","","M","","M","","M","","","","M","","M"
"2002-02-08","2002","02","08","†","-31.9","","-35.7","","-33.8","","51.8","","0.0","","","M","","M","","M","","","","M","","M"
"2002-02-09","2002","02","09","†","-24.5","","-33.6","","-29.1","","47.1","","0.0","","","M","","M","","M","","","","M","","M"
"2002-02-10","2002","02","10","†","-24.0","","-28.8","","-26.4","","44.4","","0.0","","","M","","M","","M","","","","M","","M"
"2002-02-11","2002","02","11","†","-22.9","","-25.8","","-24.4","","42.4","","0.0","","","M","","M","","M","","","","M","","M"
"2002-02-12","2002","02","12","†","-23.2","","-24.5","","-23.9","","41.9","","0.0","","","M","","M","","M","","","","M","","M"
