"Station Name","HERSCHEL ISLAND"
"Province","YUKON TERRITORY"
"Latitude","69.57"
"Longitude","-138.91"
"Elevation","1.20"
"Climate Identifier","2100636"
"WMO Identifier","71501"
"TC Identifier","WJN"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2007-04-30","2007","04","30","†","","M","","M","","M","","M","","M","","M","","M","","M","91","","","","<31",""
"2007-05-01","2007","05","01","†","","M","","M","","M","","M","","M","","M","","M","0.7","","91","","13","","33",""
"2007-05-02","2007","05","02","†","","M","","M","","M","","M","","M","","M","","M","0.3","","91","","12","","33",""
"2007-05-03","2007","05","03","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-05-04","2007","05","04","†","","M","","M","","M","","M","","M","","M","","M","0.8","","91","","12","","35",""
"2007-05-05","2007","05","05","†","","M","","M","","M","","M","","M","","M","","M","0.5","E","91","","","M","","M"
"2007-05-06","2007","05","06","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-05-07","2007","05","07","†","","M","","M","","M","","M","","M","","M","","M","","M","91","","","","<31",""
"2007-05-08","2007","05","08","†","","M","","M","","M","","M","","M","","M","","M","","M","91","","","","<31",""
"2007-05-09","2007","05","09","†","","M","","M","","M","","M","","M","","M","","M","1.7","","91","","","","<31",""
"2007-05-10","2007","05","10","†","","M","","M","","M","","M","","M","","M","","M","1.2","","91","","","","<31",""
"2007-05-11","2007","05","11","†","","M","","M","","M","","M","","M","","M","","M","2.6","","91","","","","<31",""
"2007-05-12","2007","05","12","†","","M","","M","","M","","M","","M","","M","","M","0.7","","91","","","","<31",""
"2007-05-13","2007","05","13","†","","M","","M","","M","","M","","M","","M","","M","0.6","","91","","30","","44",""
"2007-05-14","2007","05","14","†","","M","","M","","M","","M","","M","","M","","M","0.8","","91","","31","","54",""
"2007-05-15","2007","05","15","†","","M","","M","","M","","M","","M","","M","","M","","M","91","","","","<31",""
"2007-05-16","2007","05","16","†","","M","","M","","M","","M","","M","","M","","M","1.0","","91","","","","<31",""
"2007-05-17","2007","05","17","†","","M","","M","","M","","M","","M","","M","","M","","M","91","","","","<31",""
"2007-05-18","2007","05","18","†","","M","","M","","M","","M","","M","","M","","M","1.7","","91","","31","","65",""
"2007-05-19","2007","05","19","†","","M","","M","","M","","M","","M","","M","","M","0.3","","91","","32","","50",""
"2007-05-20","2007","05","20","†","","M","","M","","M","","M","","M","","M","","M","","M","91","","","","<31",""
"2007-05-21","2007","05","21","†","","M","","M","","M","","M","","M","","M","","M","1.8","","91","","","","<31",""
"2007-05-22","2007","05","22","†","","M","","M","","M","","M","","M","","M","","M","1.6","","91","","","","<31",""
"2007-05-23","2007","05","23","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-05-24","2007","05","24","†","","M","","M","","M","","M","","M","","M","","M","","M","91","","","","<31",""
"2007-05-25","2007","05","25","†","","M","","M","","M","","M","","M","","M","","M","1.4","E","91","","","M","","M"
"2007-05-26","2007","05","26","†","","M","","M","","M","","M","","M","","M","","M","","M","84","","","","<31",""
"2007-05-27","2007","05","27","†","","M","","M","","M","","M","","M","","M","","M","0.3","","88","","31","","74",""
"2007-05-28","2007","05","28","†","","M","","M","","M","","M","","M","","M","","M","","M","89","","","","<31",""
"2007-05-29","2007","05","29","†","","M","","M","","M","","M","","M","","M","","M","0.3","","90","","12","","46",""
"2007-05-30","2007","05","30","†","","M","","M","","M","","M","","M","","M","","M","0.0","","94","","33","","37",""
"2007-05-31","2007","05","31","†","","M","","M","","M","","M","","M","","M","","M","","M","93","","","","<31",""
"2007-06-01","2007","06","01","†","","M","","M","","M","","M","","M","","M","","M","0.0","","93","","","","<31",""
"2007-06-02","2007","06","02","†","","M","","M","","M","","M","","M","","M","","M","0.0","","82","","12","","32",""
"2007-06-03","2007","06","03","†","","M","","M","","M","","M","","M","","M","","M","","M","93","","","","<31",""
"2007-06-04","2007","06","04","†","","M","1.1","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-06-05","2007","06","05","†","","M","-0.2","","","M","","M","","M","","M","","M","0.3","","91","","11","","35",""
"2007-06-06","2007","06","06","†","","M","2.8","","","M","","M","","M","","M","","M","","M","81","","","","<31",""
"2007-06-07","2007","06","07","†","","M","2.3","","","M","","M","","M","","M","","M","0.0","","68","","9","","50",""
"2007-06-08","2007","06","08","†","","M","2.0","","","M","","M","","M","","M","","M","","M","50","","","","<31",""
"2007-06-09","2007","06","09","†","","M","1.2","","","M","","M","","M","","M","","M","","M","38","","","","<31",""
"2007-06-10","2007","06","10","†","","M","0.1","","","M","","M","","M","","M","","M","","M","25","","","","<31",""
"2007-06-11","2007","06","11","†","","M","-0.2","","","M","","M","","M","","M","","M","","M","13","","","","<31",""
"2007-06-12","2007","06","12","†","","M","0.1","","","M","","M","","M","","M","","M","","M","3","","","","<31",""
"2007-06-13","2007","06","13","†","","M","0.2","","","M","","M","","M","","M","","M","","M","1","","","","<31",""
"2007-06-14","2007","06","14","†","","M","0.6","","","M","","M","","M","","M","","M","0.5","","1","","","","<31",""
"2007-06-15","2007","06","15","†","","M","0.9","E","","M","","M","","M","","M","","M","","M","1","","","","<31",""
"2007-06-16","2007","06","16","†","","M","1.9","","","M","","M","","M","","M","","M","2.0","","1","","","","<31",""
"2007-06-17","2007","06","17","†","","M","0.2","","","M","","M","","M","","M","","M","","M","1","","","","<31",""
"2007-06-18","2007","06","18","†","","M","0.7","","","M","","M","","M","","M","","M","0.0","","1","","12","","32",""
"2007-06-19","2007","06","19","†","","M","1.3","","","M","","M","","M","","M","","M","","M","3","","","","<31",""
"2007-06-20","2007","06","20","†","","M","1.2","","","M","","M","","M","","M","","M","","M","3","","","","<31",""
"2007-06-21","2007","06","21","†","","M","2.8","","","M","","M","","M","","M","","M","1.7","","3","","","","<31",""
"2007-06-22","2007","06","22","†","","M","2.8","","","M","","M","","M","","M","","M","5.9","","","","32","","43",""
"2007-06-23","2007","06","23","†","","M","2.2","","","M","","M","","M","","M","","M","2.6","","","","34","","35",""
"2007-06-24","2007","06","24","†","","M","2.0","","","M","","M","","M","","M","","M","1.3","","3","","","","<31",""
"2007-06-25","2007","06","25","†","","M","2.8","E","","M","","M","","M","","M","","M","1.1","E","","","","M","","M"
"2007-06-26","2007","06","26","†","","M","","M","","M","","M","","M","","M","","M","","M","3","","","","<31",""
"2007-06-27","2007","06","27","†","","M","2.6","","","M","","M","","M","","M","","M","","M","2","","","","<31",""
"2007-06-28","2007","06","28","†","","M","1.9","","","M","","M","","M","","M","","M","","M","2","","","","<31",""
"2007-06-29","2007","06","29","†","","M","3.1","","","M","","M","","M","","M","","M","","M","1","","","","<31",""
"2007-06-30","2007","06","30","†","","M","5.3","","","M","","M","","M","","M","","M","0.4","","","","8","","32",""
"2007-07-01","2007","07","01","†","","M","2.8","","","M","","M","","M","","M","","M","","M","2","","","","<31",""
"2007-07-02","2007","07","02","†","","M","3.4","","","M","","M","","M","","M","","M","","M","3","","","","<31",""
"2007-07-03","2007","07","03","†","","M","2.9","","","M","","M","","M","","M","","M","0.4","","2","","12","","39",""
"2007-07-04","2007","07","04","†","","M","4.1","","","M","","M","","M","","M","","M","0.0","","2","","13","","41",""
"2007-07-05","2007","07","05","†","","M","4.0","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-07-06","2007","07","06","†","","M","0.1","","","M","","M","","M","","M","","M","0.6","","2","","","","<31",""
"2007-07-07","2007","07","07","†","","M","3.9","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-07-08","2007","07","08","†","","M","8.2","","","M","","M","","M","","M","","M","0.5","","","","32","","39",""
"2007-07-09","2007","07","09","†","","M","8.2","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-07-10","2007","07","10","†","","M","9.4","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-07-11","2007","07","11","†","","M","9.7","","","M","","M","","M","","M","","M","0.5","","","","","","<31",""
"2007-07-12","2007","07","12","†","","M","12.1","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-07-13","2007","07","13","†","","M","14.4","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-07-14","2007","07","14","†","","M","11.5","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2007-07-15","2007","07","15","†","","M","11.3","","","M","","M","","M","","M","","M","0.4","","","","12","","46",""
"2007-07-16","2007","07","16","†","","M","10.5","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-07-17","2007","07","17","†","","M","10.0","","","M","","M","","M","","M","","M","1.1","","","","","","<31",""
"2007-07-18","2007","07","18","†","","M","8.4","","","M","","M","","M","","M","","M","24.5","","","","34","","44",""
"2007-07-19","2007","07","19","†","","M","7.7","","","M","","M","","M","","M","","M","0.4","","","","31","","35",""
"2007-07-20","2007","07","20","†","","M","7.2","","","M","","M","","M","","M","","M","0.4","","","","34","","39",""
"2007-07-21","2007","07","21","†","","M","6.9","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-07-22","2007","07","22","†","","M","6.5","","","M","","M","","M","","M","","M","0.3","","","","34","","43",""
"2007-07-23","2007","07","23","†","","M","6.0","E","","M","","M","","M","","M","","M","0.0","","","","","M","","M"
"2007-07-24","2007","07","24","†","","M","8.4","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-07-25","2007","07","25","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-07-26","2007","07","26","†","","M","9.7","","","M","","M","","M","","M","","M","0.0","","","","10","","44",""
"2007-07-27","2007","07","27","†","","M","12.1","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-07-28","2007","07","28","†","","M","11.8","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2007-07-29","2007","07","29","†","","M","11.0","","","M","","M","","M","","M","","M","0.2","","","","","","<31",""
"2007-07-30","2007","07","30","†","","M","5.4","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-07-31","2007","07","31","†","","M","10.0","","","M","","M","","M","","M","","M","2.6","","","","13","","37",""
"2007-08-01","2007","08","01","†","","M","9.9","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-08-02","2007","08","02","†","","M","8.4","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-08-03","2007","08","03","†","","M","8.6","","","M","","M","","M","","M","","M","0.0","","","","10","","41",""
"2007-08-04","2007","08","04","†","","M","7.1","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-08-05","2007","08","05","†","","M","6.3","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-08-06","2007","08","06","†","","M","3.9","","","M","","M","","M","","M","","M","15.6","","","","8","","46",""
"2007-08-07","2007","08","07","†","","M","1.1","","","M","","M","","M","","M","","M","","M","1","","","","<31",""
"2007-08-08","2007","08","08","†","","M","0.5","","","M","","M","","M","","M","","M","","M","1","","","","<31",""
"2007-08-09","2007","08","09","†","","M","2.8","","","M","","M","","M","","M","","M","0.0","","1","","","","<31",""
"2007-08-10","2007","08","10","†","","M","3.0","","","M","","M","","M","","M","","M","","M","1","","","","<31",""
"2007-08-11","2007","08","11","†","","M","2.5","","","M","","M","","M","","M","","M","","M","1","","","","<31",""
"2007-08-12","2007","08","12","†","","M","7.1","","","M","","M","","M","","M","","M","0.0","","","","14","","44",""
"2007-08-13","2007","08","13","†","","M","9.3","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-08-14","2007","08","14","†","","M","8.0","","","M","","M","","M","","M","","M","1.8","","","","","","<31",""
"2007-08-15","2007","08","15","†","","M","8.8","","","M","","M","","M","","M","","M","0.2","","","","","","<31",""
"2007-08-16","2007","08","16","†","","M","6.9","","","M","","M","","M","","M","","M","3.0","","","","","","<31",""
"2007-08-17","2007","08","17","†","","M","7.5","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2007-08-18","2007","08","18","†","","M","7.0","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2007-08-19","2007","08","19","†","","M","5.6","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-08-20","2007","08","20","†","","M","4.7","","","M","","M","","M","","M","","M","0.2","","1","","9","","35",""
"2007-08-21","2007","08","21","†","","M","7.5","","","M","","M","","M","","M","","M","0.0","","","","13","","44",""
"2007-08-22","2007","08","22","†","","M","4.6","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-08-23","2007","08","23","†","","M","0.2","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2007-08-24","2007","08","24","†","","M","2.3","E","","M","","M","","M","","M","","M","0.0","","","","","M","","M"
"2007-08-25","2007","08","25","†","","M","4.0","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-08-26","2007","08","26","†","","M","4.5","","","M","","M","","M","","M","","M","0.0","","","","10","","35",""
"2007-08-27","2007","08","27","†","","M","3.8","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-08-28","2007","08","28","†","","M","4.1","","","M","","M","","M","","M","","M","0.0","","1","","12","","37",""
"2007-08-29","2007","08","29","†","","M","1.7","","","M","","M","","M","","M","","M","0.0","","","","11","","33",""
"2007-08-30","2007","08","30","†","","M","0.6","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-08-31","2007","08","31","†","","M","0.6","","","M","","M","","M","","M","","M","4.6","","","","32","","39",""
"2007-09-01","2007","09","01","†","","M","2.4","","","M","","M","","M","","M","","M","0.6","","","","","","<31",""
"2007-09-02","2007","09","02","†","","M","1.6","","","M","","M","","M","","M","","M","0.0","","","","13","","39",""
"2007-09-03","2007","09","03","†","","M","2.1","","","M","","M","","M","","M","","M","0.0","","","","14","","41",""
"2007-09-04","2007","09","04","†","","M","2.9","","","M","","M","","M","","M","","M","0.0","","","","10","","39",""
"2007-09-05","2007","09","05","†","","M","1.8","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-09-06","2007","09","06","†","","M","1.0","","","M","","M","","M","","M","","M","0.0","","","","12","","32",""
"2007-09-07","2007","09","07","†","","M","1.9","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-09-08","2007","09","08","†","","M","1.7","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-09-09","2007","09","09","†","","M","2.4","","","M","","M","","M","","M","","M","0.0","","","","14","","43",""
"2007-09-10","2007","09","10","†","","M","2.4","","","M","","M","","M","","M","","M","2.4","","","","30","","39",""
"2007-09-11","2007","09","11","†","","M","5.2","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2007-09-12","2007","09","12","†","","M","2.3","","","M","","M","","M","","M","","M","0.0","","","","10","","43",""
"2007-09-13","2007","09","13","†","","M","3.0","","","M","","M","","M","","M","","M","","M","","","","","<31",""
