"Station Name","HERSCHEL ISLAND"
"Province","YUKON TERRITORY"
"Latitude","69.57"
"Longitude","-138.91"
"Elevation","1.20"
"Climate Identifier","2100636"
"WMO Identifier","71501"
"TC Identifier","WJN"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2011-01-01","2011","01","01","†","-23.2","","-31.3","","-27.3","","45.3","","0.0","","","M","","M","0.8","","","","32","","50",""
"2011-01-02","2011","01","02","†","-20.6","","-29.7","","-25.2","","43.2","","0.0","","","M","","M","0.0","","","","14","","46",""
"2011-01-03","2011","01","03","†","","M","-22.1","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2011-01-04","2011","01","04","†","-12.4","","-17.7","","-15.1","","33.1","","0.0","","","M","","M","","M","","","","","<31",""
"2011-01-05","2011","01","05","†","-11.8","","-16.8","","-14.3","","32.3","","0.0","","","M","","M","0.3","","","","13","","57",""
"2011-01-06","2011","01","06","†","-15.6","","-17.9","","-16.8","","34.8","","0.0","","","M","","M","0.0","","","","13","","32",""
"2011-01-07","2011","01","07","†","-12.9","","-15.6","","-14.3","","32.3","","0.0","","","M","","M","0.0","","","","29","","46",""
"2011-01-08","2011","01","08","†","-13.4","","-22.0","","-17.7","","35.7","","0.0","","","M","","M","0.0","","","","30","","41",""
"2011-01-09","2011","01","09","†","-1.9","","-20.1","","-11.0","","29.0","","0.0","","","M","","M","0.7","","","","31","","35",""
"2011-01-10","2011","01","10","†","-1.2","","-17.2","","-9.2","","27.2","","0.0","","","M","","M","2.0","","","","33","","82",""
"2011-01-11","2011","01","11","†","-17.2","","-24.8","","-21.0","","39.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"2011-01-12","2011","01","12","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2011-01-13","2011","01","13","†","-17.7","","-20.6","","-19.2","","37.2","","0.0","","","M","","M","0.0","","","","34","","43",""
"2011-01-14","2011","01","14","†","","M","-20.7","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2011-01-15","2011","01","15","†","-15.0","","-20.5","","-17.8","","35.8","","0.0","","","M","","M","0.4","","","","33","","50",""
"2011-01-16","2011","01","16","†","-19.5","","-23.9","","-21.7","","39.7","","0.0","","","M","","M","0.0","","","","32","","39",""
"2011-01-17","2011","01","17","†","-16.4","","-23.4","","-19.9","","37.9","","0.0","","","M","","M","","M","","","","","<31",""
"2011-01-18","2011","01","18","†","-22.4","","-25.0","","-23.7","","41.7","","0.0","","","M","","M","3.8","","","","32","","109",""
"2011-01-19","2011","01","19","†","-21.2","","-25.0","","-23.1","","41.1","","0.0","","","M","","M","","M","","","","","<31",""
"2011-01-20","2011","01","20","†","-24.4","","-30.8","","-27.6","","45.6","","0.0","","","M","","M","0.3","","","","32","","37",""
"2011-01-21","2011","01","21","†","-30.8","","-34.7","","-32.8","","50.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"2011-01-22","2011","01","22","†","-32.2","","-36.7","","-34.5","","52.5","","0.0","","","M","","M","0.3","","","","32","","46",""
"2011-01-23","2011","01","23","†","-31.6","","-37.9","","-34.8","","52.8","","0.0","","","M","","M","0.0","","","","32","","48",""
"2011-01-24","2011","01","24","†","-32.9","","-38.0","","-35.5","","53.5","","0.0","","","M","","M","0.0","","","","13","","32",""
"2011-01-25","2011","01","25","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2011-01-26","2011","01","26","†","-32.2","E","-34.1","E","-33.2","E","51.2","E","0.0","E","","M","","M","","M","","","","","<31",""
"2011-01-27","2011","01","27","†","-30.3","","-32.4","","-31.4","","49.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"2011-01-28","2011","01","28","†","-28.4","","-31.2","","-29.8","","47.8","","0.0","","","M","","M","","M","","","","","<31",""
"2011-01-29","2011","01","29","†","-19.2","","-28.4","","-23.8","","41.8","","0.0","","","M","","M","0.0","","","","12","","56",""
"2011-01-30","2011","01","30","†","-16.9","","-22.0","","-19.5","","37.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"2011-01-31","2011","01","31","†","-13.6","","-22.0","","-17.8","","35.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"2011-02-01","2011","02","01","†","-12.6","","-21.3","","-17.0","","35.0","","0.0","","","M","","M","0.0","","","","34","","37",""
"2011-02-02","2011","02","02","†","-11.8","","-19.8","","-15.8","","33.8","","0.0","","","M","","M","0.0","","","","32","","63",""
"2011-02-03","2011","02","03","†","-11.5","","-21.1","","-16.3","","34.3","","0.0","","","M","","M","","M","","","","","<31",""
"2011-02-04","2011","02","04","†","-13.8","","-22.6","","-18.2","","36.2","","0.0","","","M","","M","0.0","","","","29","","39",""
"2011-02-05","2011","02","05","†","-10.8","","-23.5","","-17.2","","35.2","","0.0","","","M","","M","0.0","","","","26","","37",""
"2011-02-06","2011","02","06","†","-11.0","E","-22.5","E","-16.8","E","34.8","E","0.0","E","","M","","M","","M","","","","","<31",""
"2011-02-07","2011","02","07","†","-22.2","","-29.4","","-25.8","","43.8","","0.0","","","M","","M","0.0","","","","12","","48",""
"2011-02-08","2011","02","08","†","-17.1","","-23.4","","-20.3","","38.3","","0.0","","","M","","M","","M","","","","","<31",""
"2011-02-09","2011","02","09","†","-13.7","","-19.0","","-16.4","","34.4","","0.0","","","M","","M","0.8","","","","33","","32",""
"2011-02-10","2011","02","10","†","-15.4","","-22.7","","-19.1","","37.1","","0.0","","","M","","M","4.4","","","","32","","50",""
"2011-02-11","2011","02","11","†","-22.7","","-29.6","","-26.2","","44.2","","0.0","","","M","","M","0.4","","","","33","","57",""
"2011-02-12","2011","02","12","†","-28.2","","-31.8","","-30.0","","48.0","","0.0","","","M","","M","0.0","","","","32","","48",""
"2011-02-13","2011","02","13","†","-26.2","","-31.8","","-29.0","","47.0","","0.0","","","M","","M","0.3","","","","32","","35",""
"2011-02-14","2011","02","14","†","-22.4","","-33.2","","-27.8","","45.8","","0.0","","","M","","M","1.1","","","","29","","72",""
"2011-02-15","2011","02","15","†","-22.8","","-31.7","","-27.3","","45.3","","0.0","","","M","","M","0.3","","","","29","","44",""
"2011-02-16","2011","02","16","†","-26.2","","-31.7","","-29.0","","47.0","","0.0","","","M","","M","0.0","","","","1","","32",""
"2011-02-17","2011","02","17","†","-14.5","","-31.8","","-23.2","","41.2","","0.0","","","M","","M","","M","","","","","<31",""
"2011-02-18","2011","02","18","†","-8.5","","-17.0","","-12.8","","30.8","","0.0","","","M","","M","0.3","","","","30","","82",""
"2011-02-19","2011","02","19","†","-11.9","","-22.5","","-17.2","","35.2","","0.0","","","M","","M","0.0","","","","31","","59",""
"2011-02-20","2011","02","20","†","-20.3","","-28.9","","-24.6","","42.6","","0.0","","","M","","M","0.0","","","","31","","46",""
