"Station Name","HERSCHEL ISLAND"
"Province","YUKON TERRITORY"
"Latitude","69.57"
"Longitude","-138.91"
"Elevation","1.20"
"Climate Identifier","2100636"
"WMO Identifier","71501"
"TC Identifier","WJN"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2013-01-01","2013","01","01","†","-18.3","","-24.5","","-21.4","","39.4","","0.0","","","M","","M","0.2","","","","14","","50",""
"2013-01-02","2013","01","02","†","-16.3","","-19.9","","-18.1","","36.1","","0.0","","","M","","M","0.8","","","","11","","50",""
"2013-01-03","2013","01","03","†","-14.8","","-21.7","","-18.3","","36.3","","0.0","","","M","","M","0.0","","","","13","","32",""
"2013-01-04","2013","01","04","†","-14.8","","-23.3","","-19.1","","37.1","","0.0","","","M","","M","0.2","","","","12","","33",""
"2013-01-05","2013","01","05","†","-17.3","","-21.9","","-19.6","","37.6","","0.0","","","M","","M","0.0","","","","12","","33",""
"2013-01-06","2013","01","06","†","-17.9","","-21.9","","-19.9","","37.9","","0.0","","","M","","M","0.2","","","","","","<31",""
"2013-01-07","2013","01","07","†","-18.9","","-28.8","","-23.9","","41.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"2013-01-08","2013","01","08","†","-19.2","","-25.3","","-22.3","","40.3","","0.0","","","M","","M","0.0","","","","30","","50",""
"2013-01-09","2013","01","09","†","-18.1","","-22.8","","-20.5","","38.5","","0.0","","","M","","M","0.2","","","","31","","74",""
"2013-01-10","2013","01","10","†","-22.8","","-28.1","","-25.5","","43.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"2013-01-11","2013","01","11","†","-26.7","","-32.2","","-29.5","","47.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"2013-01-12","2013","01","12","†","-24.5","","-28.9","","-26.7","","44.7","","0.0","","","M","","M","","M","","","","","<31",""
"2013-01-13","2013","01","13","†","-17.3","","-24.5","","-20.9","","38.9","","0.0","","","M","","M","1.3","","","","13","","67",""
"2013-01-14","2013","01","14","†","-17.4","","-20.8","","-19.1","","37.1","","0.0","","","M","","M","0.6","","","","12","","50",""
"2013-01-15","2013","01","15","†","-18.5","","-21.0","","-19.8","","37.8","","0.0","","","M","","M","1.8","","","","","","<31",""
"2013-01-16","2013","01","16","†","-19.7","","-26.7","","-23.2","","41.2","","0.0","","","M","","M","0.0","","","","30","","56",""
"2013-01-17","2013","01","17","†","-20.2","","-27.7","","-24.0","","42.0","","0.0","","","M","","M","1.1","","","","31","","80",""
"2013-01-18","2013","01","18","†","-24.0","","-25.4","","-24.7","","42.7","","0.0","","","M","","M","19.2","","","","31","","106",""
"2013-01-19","2013","01","19","†","-25.0","","-31.8","","-28.4","","46.4","","0.0","","","M","","M","0.4","","","","32","","67",""
"2013-01-20","2013","01","20","†","-27.3","","-32.0","","-29.7","","47.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"2013-01-21","2013","01","21","†","-26.4","","-32.0","","-29.2","","47.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"2013-01-22","2013","01","22","†","-29.3","","-33.1","","-31.2","","49.2","","0.0","","","M","","M","0.2","","","","","","<31",""
"2013-01-23","2013","01","23","†","-29.9","","-32.5","","-31.2","","49.2","","0.0","","","M","","M","","M","","","","","<31",""
