"Station Name","HERSCHEL ISLAND"
"Province","YUKON TERRITORY"
"Latitude","69.57"
"Longitude","-138.91"
"Elevation","1.20"
"Climate Identifier","2100636"
"WMO Identifier","71501"
"TC Identifier","WJN"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2009-01-01","2009","01","01","†","","M","-32.3","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2009-01-02","2009","01","02","†","","M","-33.4","","","M","","M","","M","","M","","M","0.3","","","","31","","48",""
"2009-01-03","2009","01","03","†","","M","-27.2","","","M","","M","","M","","M","","M","2.3","","","","31","","85",""
"2009-01-04","2009","01","04","†","","M","-23.5","","","M","","M","","M","","M","","M","3.6","","","","31","","74",""
"2009-01-05","2009","01","05","†","","M","-26.6","","","M","","M","","M","","M","","M","2.9","","","","31","","74",""
"2009-01-06","2009","01","06","†","","M","-27.9","","","M","","M","","M","","M","","M","0.0","","","","32","","37",""
"2009-01-07","2009","01","07","†","","M","-29.1","","","M","","M","","M","","M","","M","0.4","","","","33","","41",""
"2009-01-08","2009","01","08","†","","M","-28.5","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2009-01-09","2009","01","09","†","","M","-27.0","","","M","","M","","M","","M","","M","0.0","","","","30","","56",""
"2009-01-10","2009","01","10","†","","M","-29.1","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2009-01-11","2009","01","11","†","","M","-29.7","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2009-01-12","2009","01","12","†","","M","-32.9","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2009-01-13","2009","01","13","†","","M","-32.8","","","M","","M","","M","","M","","M","0.8","","","","14","","56",""
"2009-01-14","2009","01","14","†","","M","-21.4","","","M","","M","","M","","M","","M","0.0","","","","10","","33",""
"2009-01-15","2009","01","15","†","","M","-15.8","","","M","","M","","M","","M","","M","8.4","","","","24","","78",""
"2009-01-16","2009","01","16","†","","M","-12.0","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2009-01-17","2009","01","17","†","","M","-8.4","","","M","","M","","M","","M","","M","0.0","","","","22","","72",""
"2009-01-18","2009","01","18","†","","M","-11.9","","","M","","M","","M","","M","","M","0.0","","","","33","","46",""
"2009-01-19","2009","01","19","†","","M","-18.0","","","M","","M","","M","","M","","M","0.7","","","","31","","44",""
"2009-01-20","2009","01","20","†","","M","-25.7","","","M","","M","","M","","M","","M","1.3","","","","33","","46",""
"2009-01-21","2009","01","21","†","","M","-31.0","","","M","","M","","M","","M","","M","0.0","","","","14","","35",""
"2009-01-22","2009","01","22","†","","M","-23.7","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2009-01-23","2009","01","23","†","","M","-22.3","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2009-01-24","2009","01","24","†","","M","-19.4","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2009-01-25","2009","01","25","†","","M","-18.4","","","M","","M","","M","","M","","M","0.3","","","","31","","37",""
"2009-01-26","2009","01","26","†","","M","-26.1","","","M","","M","","M","","M","","M","0.3","","","","31","","63",""
"2009-01-27","2009","01","27","†","","M","-28.8","","","M","","M","","M","","M","","M","0.6","","","","31","","52",""
"2009-01-28","2009","01","28","†","","M","-30.6","","","M","","M","","M","","M","","M","0.0","","","","31","","50",""
"2009-01-29","2009","01","29","†","","M","-32.4","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2009-01-30","2009","01","30","†","","M","-32.4","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2009-01-31","2009","01","31","†","","M","-32.5","","","M","","M","","M","","M","","M","0.3","","","","12","","33",""
"2009-02-01","2009","02","01","†","","M","-32.9","","","M","","M","","M","","M","","M","0.8","","","","11","","43",""
"2009-02-02","2009","02","02","†","","M","-33.9","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2009-02-03","2009","02","03","†","","M","-32.0","","","M","","M","","M","","M","","M","0.6","","","","31","","46",""
"2009-02-04","2009","02","04","†","","M","-30.3","","","M","","M","","M","","M","","M","5.3","","","","32","","57",""
"2009-02-05","2009","02","05","†","","M","-31.6","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2009-02-06","2009","02","06","†","","M","-31.4","","","M","","M","","M","","M","","M","0.0","","","","32","","33",""
"2009-02-07","2009","02","07","†","","M","-30.5","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2009-02-08","2009","02","08","†","","M","-30.0","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2009-02-09","2009","02","09","†","","M","-31.3","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2009-02-10","2009","02","10","†","","M","-31.8","","","M","","M","","M","","M","","M","0.7","","","","","","<31",""
"2009-02-11","2009","02","11","†","","M","-36.4","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2009-02-12","2009","02","12","†","","M","-34.1","","","M","","M","","M","","M","","M","6.8","","","","34","","69",""
"2009-02-13","2009","02","13","†","","M","-29.3","","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"2009-02-14","2009","02","14","†","","M","-22.7","","","M","","M","","M","","M","","M","2.3","","","","33","","48",""
"2009-02-15","2009","02","15","†","","M","-17.2","","","M","","M","","M","","M","","M","0.0","","","","31","","33",""
"2009-02-16","2009","02","16","†","","M","-20.9","","","M","","M","","M","","M","","M","0.3","","","","","","<31",""
"2009-02-17","2009","02","17","†","","M","-22.8","","","M","","M","","M","","M","","M","4.5","","","","32","","89",""
"2009-02-18","2009","02","18","†","","M","-25.8","","","M","","M","","M","","M","","M","1.4","","","","15","","72",""
"2009-02-19","2009","02","19","†","","M","-22.8","","","M","","M","","M","","M","","M","0.0","","","","31","","76",""
"2009-02-20","2009","02","20","†","","M","-21.2","","","M","","M","","M","","M","","M","0.6","","","","30","","74",""
"2009-02-21","2009","02","21","†","","M","-24.4","","","M","","M","","M","","M","","M","0.3","","","","31","","67",""
"2009-02-22","2009","02","22","†","","M","-24.2","","","M","","M","","M","","M","","M","0.3","","","","12","","50",""
"2009-02-23","2009","02","23","†","","M","-21.3","","","M","","M","","M","","M","","M","0.0","","","","13","","52",""
"2009-02-24","2009","02","24","†","","M","-19.5","","","M","","M","","M","","M","","M","0.3","","","","31","","50",""
"2009-02-25","2009","02","25","†","","M","-13.4","","","M","","M","","M","","M","","M","2.3","","","","","","<31",""
"2009-02-26","2009","02","26","†","","M","-19.9","","","M","","M","","M","","M","","M","0.9","","","","31","","100",""
"2009-02-27","2009","02","27","†","","M","-20.7","","","M","","M","","M","","M","","M","0.0","","","","31","","85",""
"2009-02-28","2009","02","28","†","","M","-18.9","","","M","","M","","M","","M","","M","0.7","","","","15","","72",""
"2009-03-01","2009","03","01","†","","M","-16.1","","","M","","M","","M","","M","","M","0.0","","","","32","","61",""
"2009-03-02","2009","03","02","†","","M","-22.5","","","M","","M","","M","","M","","M","0.5","","","","31","","56",""
"2009-03-03","2009","03","03","†","","M","-22.3","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2009-03-04","2009","03","04","†","","M","-24.3","","","M","","M","","M","","M","","M","0.5","","","","33","","32",""
"2009-03-05","2009","03","05","†","","M","-23.2","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2009-03-06","2009","03","06","†","","M","-20.2","","","M","","M","","M","","M","","M","0.0","","","","34","","43",""
"2009-03-07","2009","03","07","†","","M","-25.4","","","M","","M","","M","","M","","M","0.6","","","","34","","35",""
"2009-03-08","2009","03","08","†","","M","-27.4","","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2009-03-09","2009","03","09","†","","M","-26.4","","","M","","M","","M","","M","","M","0.4","","","","11","","56",""
"2009-03-10","2009","03","10","†","","M","-22.3","","","M","","M","","M","","M","","M","0.0","","","","12","","56",""
