"","cell_id","x_grid","y_grid","lat","long","size"
"52","x188y298",188,298,73.5409400653542,-17.1857061442248,637.51
"53","x188y299",188,299,73.3405545657236,-17.5535448263399,636.862
"54","x188y300",188,300,73.1396069584792,-17.9125093859633,636.205
"55","x188y301",188,301,72.9381229987228,-18.2628899421942,635.538
"56","x188y302",188,302,72.7361273695775,-18.6049654738023,634.863
"57","x188y303",188,303,72.5336437361344,-18.9390042602401,634.178
"58","x188y304",188,304,72.3306947964722,-19.26526430918,633.485
"59","x188y305",188,305,72.1273023299058,-19.5839937702482,632.783
"60","x188y306",188,306,71.9234872426115,-19.8954313347657,632.072
"61","x188y307",188,307,71.7192696107737,-20.1998066214341,631.352
"62","x189y287",189,287,75.5758931507796,-11.6893691754392,643.677
"63","x189y288",189,288,75.3854516036724,-12.1836565859874,643.132
"64","x189y289",189,289,75.1940401062243,-12.6650637650424,642.578
"65","x189y290",189,290,75.0017014655381,-13.1340223063963,642.014
"66","x189y291",189,291,74.8084765908283,-13.5909484478414,641.441
"67","x189y292",189,292,74.6144045874572,-14.0362434679265,640.858
"68","x189y293",189,293,74.4195228465521,-14.4702941000659,640.266
"69","x189y294",189,294,74.2238671303271,-14.8934729588416,639.665
"70","x189y295",189,295,74.0274716532448,-15.3061389740899,639.054
"71","x189y296",189,296,73.8303691591603,-15.7086378290158,638.434
"72","x189y297",189,297,73.6325909946011,-16.1013023991585,637.804
"73","x189y298",189,298,73.434167178334,-16.4844531895357,637.166
"74","x189y299",189,299,73.2351264673774,-16.8583987677383,636.518
"75","x189y300",189,300,73.0354964196124,-17.2234361911315,635.861
"76","x189y301",189,301,72.8353034531501,-17.5798514266553,635.195
"77","x189y302",189,302,72.6345729026038,-17.9279197620073,634.521
"78","x189y303",189,303,72.4333290724181,-18.2679062072411,633.837
"79","x189y304",189,304,72.2315952873966,-18.6000658860331,633.144
"80","x189y305",189,305,72.0293939405712,-18.9246444160513,632.442
"81","x189y306",189,306,71.8267465385464,-19.2418782780244,631.731
"82","x189y307",189,307,71.6236737444498,-19.5519951732406,631.012
"83","x190y287",190,287,75.4498387749548,-10.9338167857558,643.317
"84","x190y288",190,288,75.2610931026433,-11.4336812654267,642.773
"85","x190y289",190,289,75.0713435657069,-11.9207385399223,642.219
"86","x190y290",190,290,74.880633582193,-12.3954068337585,641.656
"87","x190y291",190,291,74.6890046873748,-12.8580901729982,641.083
"88","x190y292",190,292,74.496496623896,-13.3091786954005,640.501
"89","x190y293",190,293,74.3031474279504,-13.7490489834193,639.909
"90","x190y294",190,294,74.1089935115766,-14.1780644147069,639.308
"91","x190y295",190,295,73.9140697411623,-14.5965755254942,638.698
"92","x190y296",190,296,73.7184095122647,-15.0049203828602,638.078
"93","x190y297",190,297,73.5220448208654,-15.4034249624696,637.45
"94","x190y298",190,298,73.3250063311823,-15.7924035288573,636.812
"95","x190y299",190,299,73.1273234401663,-16.1721590157826,636.164
"96","x190y300",190,300,72.9290243388129,-16.5429834045626,635.508
"97","x190y301",190,301,72.7301360704217,-16.9051580986357,634.843
"98","x190y302",190,302,72.5306845859331,-17.2589542929041,634.168
"99","x190y303",190,303,72.3306947964722,-17.604633336664,633.485
"100","x190y304",190,304,72.1301906232297,-17.9424470891587,632.793
"101","x190y305",190,305,71.9291950448011,-18.2726382669853,632.092
"102","x190y306",190,306,71.72773014211,-18.5954407827567,631.382
"103","x190y307",190,307,71.5258171410296,-18.9110800745639,630.663
"104","x191y287",191,287,75.3213586484752,-10.1915018500277,642.947
"105","x191y288",191,288,75.1343126695006,-10.6965107357781,642.404
"106","x191y289",191,289,74.9462299513211,-11.1887999282518,641.85
"107","x191y290",191,290,74.7571544445023,-11.668774000369,641.288
"108","x191y291",191,291,74.5671282364806,-12.1368244552923,640.715
"109","x191y292",191,292,74.3761916376433,-12.5933299561031,640.134
"110","x191y293",191,293,74.1843832638926,-13.038656583023,639.542
"111","x191y294",191,294,73.9917401157286,-13.4731581127312,638.942
"112","x191y295",191,295,73.7982976539096,-13.8971763150154,638.332
"113","x191y296",191,296,73.6040898717639,-14.3110412626064,637.713
"114","x191y297",191,297,73.4091493642357,-14.7150716505978,637.085
"115","x191y298",191,298,73.2135073937608,-15.1095751223405,636.447
"116","x191y299",191,299,73.0171939530714,-15.4948485991387,635.801
"117","x191y300",191,300,72.8202378250379,-15.871178611457,635.145
"118","x191y301",191,301,72.6226666396551,-16.2388416296923,634.48
"119","x191y302",191,302,72.4245069282832,-16.5981043928611,633.806
"120","x191y303",191,303,72.2257841752564,-16.9492242338215,633.124
"121","x191y304",191,304,72.0265228669685,-17.2924493998777,632.432
"122","x191y305",191,305,71.8267465385464,-17.6280193678197,631.731
"123","x191y306",191,306,71.6264778182174,-17.9561651526268,631.022
"124","x191y307",191,307,71.4257384694779,-18.2771096092201,630.304
"125","x192y287",192,287,75.1905197713312,-9.46232220802563,642.568
"126","x192y288",192,288,75.005175550934,-9.97205768733111,642.024
"127","x192y289",192,289,74.8187627873072,-10.4691742577114,641.472
"128","x192y290",192,290,74.6313258870851,-10.9540626433984,640.909
"129","x192y291",192,291,74.4429074175635,-11.4271015939452,640.338
"130","x192y292",192,292,74.2535481885881,-11.888658039628,639.756
"131","x192y293",192,293,74.0632873313602,-12.3390872783262,639.166
"132","x192y294",192,294,73.8721623741596,-12.7787331884061,638.566
"133","x192y295",192,295,73.6802093150088,-13.2079284627791,637.957
"134","x192y296",192,296,73.4874626913177,-13.6269948598916,637.338
"135","x192y297",192,297,73.2939556465632,-14.0362434679265,636.71
"136","x192y298",192,298,73.0997199940721,-14.4359749789752,636.073
"137","x192y299",192,299,72.9047862779795,-14.8264799703557,635.427
"138","x192y300",192,300,72.7091838314481,-15.2080391906353,634.772
"139","x192y301",192,301,72.5129408322322,-15.5809238482516,634.108
"140","x192y302",192,302,72.3160843556813,-15.9453959009229,633.435
"141","x192y303",192,303,72.1186404252725,-16.3017083443074,632.753
"142","x192y304",192,304,71.9206340607687,-16.6501054986031,632.062
"143","x192y305",192,305,71.7220893240963,-16.9908232919862,631.362
"144","x192y306",192,306,71.5230293630356,-17.324089539971,630.653
"145","x192y307",192,307,71.323476452819,-17.6501242199301,629.935
"146","x193y287",193,287,75.0573880377374,-8.74616226255523,642.178
"147","x193y288",193,288,74.8737459887067,-9.2602215311715,641.635
"148","x193y289",193,289,74.6890046873748,-9.76177477504227,641.083
"149","x193y290",193,290,74.5032089222805,-10.2511987508175,640.521
"150","x193y291",193,291,74.3164016701772,-10.7288592980101,639.95
"151","x193y292",193,292,74.128624173639,-11.1951114263,639.369
"152","x193y293",193,293,73.9399160160053,-11.6502994375377,638.779
"153","x193y294",193,294,73.7503151936281,-12.0947570770121,638.18
"154","x193y295",193,295,73.559858185417,-12.5288077091515,637.571
"155","x193y296",193,296,73.3685800196877,-12.9527645133755,636.953
"156","x193y297",193,297,73.176514338345,-13.3669306963169,636.326
"157","x193y298",193,298,72.9836934584374,-13.7715997170824,635.69
"158","x193y299",193,299,72.7901484311363,-14.1670555226312,635.044
"159","x193y300",193,300,72.5959090981983,-14.5535727907126,634.39
"160","x193y301",193,301,72.4010041459786,-14.9314171781376,633.726
"161","x193y302",193,302,72.2054611570657,-15.30084557245,633.053
"162","x193y303",193,303,72.0093066596142,-15.6621063453261,632.372
"163","x193y304",193,304,71.8125661744539,-16.0154396062657,631.681
"164","x193y305",193,305,71.615264260054,-16.3610774553463,630.982
"165","x193y306",193,306,71.4174245554246,-16.6992442339936,630.274
"166","x193y307",193,307,71.2190698210345,-17.0301567728871,629.557
