"","centre","x_grid","y_grid","latitude","longitude"
"82","x58y236",58,236,67.9910573493259,-134.10946374664
"83","x58y237",58,237,67.986443141334,-133.515985324338
"84","x58y238",58,238,67.9795238162681,-132.922825234837
"85","x59y218",59,218,67.9012707545817,-144.802496715245
"86","x59y219",59,219,67.9380578154104,-144.218926138108
"87","x59y220",59,220,67.9726068735022,-143.633419827364
"88","x59y221",59,221,68.0049063388228,-143.046091007453
"89","x59y222",59,222,68.0349453112849,-142.457055140235
"90","x59y223",59,223,68.0627135971112,-141.866429802498
"91","x59y224",59,224,68.0882017242897,-141.274334557082
"92","x59y225",59,225,68.1114009570666,-140.680890817966
"93","x59y226",59,226,68.1323033094256,-140.086221709635
"94","x59y227",59,227,68.1509015575066,-139.490451921116
"95","x59y228",59,228,68.1671892509159,-138.893707555097
"96","x59y229",59,229,68.1811607228905,-138.296115972546
"97","x59y230",59,230,68.1928110992754,-137.697805633316
"98","x59y231",59,231,68.2021363062828,-137.098905933204
"99","x59y232",59,232,68.2091330770033,-136.499547037978
"100","x59y233",59,233,68.2137989566444,-135.899859714905
"101","x59y234",59,234,68.2161323064777,-135.299975162304
"102","x59y235",59,235,68.2161323064777,-134.700024837696
"103","x59y236",59,236,68.2137989566444,-134.100140285096
"104","x59y237",59,237,68.2091330770033,-133.500452962022
"105","x59y238",59,238,68.2021363062828,-132.901094066797
"106","x60y218",60,218,68.1206881923555,-144.904183212974
"107","x60y219",60,219,68.1578803697588,-144.31477975429
"108","x60y220",60,220,68.1928110992754,-143.723380641683
"109","x60y221",60,221,68.2254684412885,-143.130102354156
"110","x60y222",60,222,68.2558411651346,-142.535063723328
"111","x60y223",60,223,68.2839187663006,-141.938385805336
"112","x60y224",60,224,68.3096914826726,-141.34019174591
"113","x60y225",60,225,68.3331503097774,-140.740606638952
"114","x60y226",60,226,68.3542870149635,-140.139757378991
"115","x60y227",60,227,68.3730941504682,-139.537772507907
"116","x60y228",60,228,68.3895650653235,-138.93478205637
"117","x60y229",60,229,68.4036939160567,-138.33091738045
"118","x60y230",60,230,68.4154756761437,-137.726310993906
"119","x60y231",60,231,68.4249061441812,-137.121096396662
"120","x60y232",60,232,68.4319819507454,-136.515407900022
"121","x60y233",60,233,68.4367005639111,-135.909380449199
"122","x60y234",60,234,68.4390602934093,-135.303149443714
"123","x60y235",60,235,68.4390602934093,-134.696850556286
"124","x60y236",60,236,68.4367005639111,-134.090619550801
"125","x60y237",60,237,68.4319819507454,-133.484592099978
"126","x60y238",60,238,68.4249061441812,-132.878903603339
"127","x61y218",61,218,68.3401933734976,-145.007979801441
"128","x61y219",61,219,68.377798727349,-144.412629436866
"129","x61y220",61,220,68.4131187622159,-143.815221023223
"130","x61y221",61,221,68.4461411746822,-143.215874415103
"131","x61y222",61,222,68.4768543899697,-142.614711942031
"132","x61y223",61,223,68.50524758002,-142.011858274475
"133","x61y224",61,224,68.531310680585,-141.407440282533
"134","x61y225",61,225,68.5550344072653,-140.801586887647
"135","x61y226",61,226,68.5764102704349,-140.194428907735
"136","x61y227",61,227,68.5954305890003,-139.586098896171
"137","x61y228",61,228,68.6120885029379,-138.976730975078
"138","x61y229",61,229,68.6263779845661,-138.36646066343
"139","x61y230",61,230,68.6382938485054,-137.755424700503
"140","x61y231",61,231,68.6478317602902,-137.143760865224
"141","x61y232",61,232,68.6549882435972,-136.531607792011
"142","x61y233",61,233,68.6597606860632,-135.919104783714
"143","x61y234",61,234,68.6621473436684,-135.306391622271
"144","x61y235",61,235,68.6621473436684,-134.693608377729
"145","x61y236",61,236,68.6597606860632,-134.080895216286
"146","x61y237",61,237,68.6549882435972,-133.468392207989
"147","x61y238",61,238,68.6478317602902,-132.856239134777
"148","x62y218",62,218,68.5597825898058,-145.113952145792
"149","x62y219",62,219,68.5978094252545,-144.512537602279
"150","x62y220",62,220,68.6335266334089,-143.909000011942
"151","x62y221",62,221,68.6669215321133,-143.303462731363
"152","x62y222",62,222,68.6979821882402,-142.696051722017
"153","x62y223",62,223,68.7266974367119,-142.086895410074
"154","x62y224",62,224,68.7530568984863,-141.476124538351
"155","x62y225",62,225,68.7770509974406,-140.863872010769
"156","x62y226",62,226,68.7986709760893,-140.250272729733
"157","x62y227",62,227,68.817908910077,-139.635463426903
"158","x62y228",62,228,68.83475772139,-139.019582487838
"159","x62y229",62,229,68.8492111902361,-138.402769771062
"160","x62y230",62,230,68.8612639655443,-137.785166422114
"161","x62y231",62,231,68.8709115740448,-137.166914683187
"162","x62y232",62,232,68.878150427892,-136.548157698978
"163","x62y233",62,233,68.8829778308003,-135.929039319422
"164","x62y234",62,234,68.8853919826674,-135.309703899959
"165","x62y235",62,235,68.8853919826674,-134.690296100041
"166","x62y236",62,236,68.8829778308003,-134.070960680578
"167","x62y237",62,237,68.878150427892,-133.451842301022
"168","x62y238",62,238,68.8709115740448,-132.833085316813
"169","x63y218",63,218,68.7794520326734,-145.222168633636
"170","x63y219",63,219,68.817908910077,-144.614569270901
"171","x63y220",63,220,68.8540314030367,-144.004779125277
"172","x63y221",63,221,68.8878064349477,-143.392925187393
"173","x63y222",63,222,68.9192216993599,-142.779137190914
"174","x63y223",63,223,68.9482656799972,-142.163547465832
"175","x63y224",63,224,68.9749276696954,-141.546290783294
"176","x63y225",63,225,68.9991977881853,-140.92750419239
"177","x63y226",63,226,69.0210669986538,-140.307326849331
"178","x63y227",63,227,69.0405271230194,-139.685899839503
"179","x63y228",63,228,69.0575708558606,-139.063365992933
"180","x63y229",63,229,69.0721917769436,-138.439869693746
"181","x63y230",63,230,69.0843843622969,-137.815556684211
"182","x63y231",63,231,69.0941439937913,-137.190573864038
"183","x63y232",63,232,69.1014669671824,-136.565069085592
"184","x63y233",63,233,69.106350498586,-135.939190945736
"185","x63y234",63,234,69.1087927293578,-135.313088575021
"186","x63y235",63,235,69.1087927293578,-134.686911424979
"187","x63y236",63,236,69.106350498586,-134.060809054265
"188","x63y237",63,237,69.1014669671824,-133.434930914408
"189","x63y238",63,238,69.0941439937913,-132.809426135962
"190","x64y218",64,218,68.9991977881853,-145.332700515922
"191","x64y219",64,219,69.0380935335411,-144.718792202826
"192","x64y220",64,220,69.0746296764582,-144.102622488292
"193","x64y221",64,221,69.1087927293578,-143.484322134971
"194","x64y222",64,222,69.1405699967086,-142.8640247955
"195","x64y223",64,223,69.1699495961076,-142.241866858916
"196","x64y224",64,224,69.1969204782302,-141.617987287987
"197","x64y225",64,225,69.2214724455703,-140.992527447879
"198","x64y226",64,226,69.2435961699003,-140.36563092664
"199","x64y227",64,227,69.2632832083792,-139.73744334801
"200","x64y228",64,228,69.2805260182458,-139.108112177136
"201","x64y229",64,229,69.2953179700359,-138.477786519798
"202","x64y230",64,230,69.3076533592723,-137.846616915816
"203","x64y231",64,231,69.3175274165752,-137.214755127319
"204","x64y232",64,232,69.3249363161549,-136.582353922619
"205","x64y233",64,233,69.3298771826483,-135.949566856436
"206","x64y234",64,234,69.3323480962726,-135.316548047273
"207","x64y235",64,235,69.3323480962726,-134.683451952727
"208","x64y236",64,236,69.3298771826483,-134.050433143564
"209","x64y237",64,237,69.3249363161549,-133.417646077382
"210","x64y238",64,238,69.3175274165752,-132.785244872681
"211","x65y218",65,218,69.2190158319024,-145.445622056525
"212","x65y219",65,219,69.2583595478058,-144.825277042149
"213","x65y220",65,220,69.2953179700359,-144.202596972022
"214","x65y221",65,221,69.3298771826483,-143.577716525017
"215","x65y222",65,222,69.3620240844378,-142.950773426393
"216","x65y223",65,223,69.3917464111488,-142.321908286974
"217","x65y224",65,224,69.4190327565014,-141.691264432552
"218","x65y225",65,225,69.4438725919533,-141.058987723978
"219","x65y226",65,226,69.4662562851148,-140.42522636842
"220","x65y227",65,227,69.486175116746,-139.790130722363
"221","x65y228",65,228,69.5036212962649,-139.153853086951
"222","x65y229",65,229,69.5185879757018,-138.516547496336
"223","x65y230",65,230,69.5310692620433,-137.878369499734
"224","x65y231",65,231,69.5410602279117,-137.239475937952
"225","x65y232",65,232,69.5485569205363,-136.600024715148
"226","x65y233",65,233,69.5535563689771,-135.960174566666
"227","x65y234",65,234,69.5560565895699,-135.320084823782
"228","x65y235",65,235,69.5560565895699,-134.679915176218
"229","x65y236",65,236,69.5535563689771,-134.039825433334
"230","x65y237",65,237,69.5485569205363,-133.399975284852
"231","x65y238",65,238,69.5410602279117,-132.760524062048
"232","x66y218",66,218,69.4389020233093,-145.561010691196
"233","x66y219",66,219,69.4787031004716,-144.934097470357
"234","x66y220",66,220,69.5160927066892,-144.304772340643
"235","x66y221",66,221,69.5510564793398,-143.67317404788
"236","x66y222",66,222,69.5835808940644,-143.039444550837
"237","x66y223",66,223,69.6136532881799,-142.403728852788
"238","x66y224",66,224,69.641261882853,-141.766174822553
"239","x66y225",66,225,69.6663958039477,-141.126933005494
"240","x66y226",66,226,69.6890451014618,-140.486156425004
"241","x66y227",66,227,69.7092007674709,-139.844000375081
"242","x66y228",66,228,69.7268547525061,-139.200622204636
"243","x66y229",66,229,69.7419999802958,-138.556181094255
"244","x66y230",66,230,69.7546303608083,-137.910837826168
"245","x66y231",66,231,69.7647408015385,-137.264754548224
