"","corner","x_grid","y_grid","latitude","longitude"
"72","x57y219",57,219,67.5156174034375,-143.745941049571
"73","x57y220",57,220,67.5483234906231,-143.17102585845
"74","x57y221",57,221,67.5788211615216,-142.594449425021
"75","x57y222",57,222,67.6071004735157,-142.016321791156
"76","x57y223",57,223,67.6331521596842,-141.436754854324
"77","x57y224",57,224,67.6569676423653,-140.85586224728
"78","x57y225",57,225,67.6785390458163,-140.273759212644
"79","x57y226",57,226,67.6978592079291,-139.690562472686
"80","x57y227",57,227,67.7149216909579,-139.106390094643
"81","x57y228",57,228,67.7297207912238,-138.521361351963
"82","x57y229",57,229,67.742251547761,-137.935596581851
"83","x57y230",57,230,67.7525097498752,-137.349217039535
"84","x57y231",57,231,67.7604919435842,-136.762344749696
"85","x57y232",57,232,67.7661954369216,-136.175102355484
"86","x57y233",57,233,67.7696183040808,-135.587612965617
"87","x57y234",57,234,67.7707593883863,-135
"88","x57y235",57,235,67.7696183040808,-134.412387034383
"89","x57y236",57,236,67.7661954369216,-133.824897644516
"90","x57y237",57,237,67.7604919435842,-133.237655250304
"91","x57y238",57,238,67.7525097498752,-132.650782960465
"92","x57y239",57,239,67.742251547761,-132.06440341815
"93","x58y217",58,217,67.6626482567059,-144.990788518493
"94","x58y218",58,218,67.7001395567433,-144.413932940394
"95","x58y219",58,219,67.735421838746,-143.835145271619
"96","x58y220",58,220,67.7684835211316,-143.25453447801
"97","x58y221",58,221,67.7993136857106,-142.67221170978
"98","x58y222",58,222,67.8279020936731,-142.08829018743
"99","x58y223",58,223,67.8542392007308,-141.502885081602
"100","x58y224",58,224,67.8783161713648,-140.916113387138
"101","x58y225",58,225,67.900124892129,-140.328093791645
"102","x58y226",58,226,67.9196579839634,-139.738946538926
"103","x58y227",58,227,67.9369088134737,-139.148793287627
"104","x58y228",58,228,67.9518715031359,-138.557756965499
"105","x58y229",58,229,67.964540940391,-137.965961619703
"106","x58y230",58,230,67.974912785596,-137.373532263586
"107","x58y231",58,231,67.982983478801,-136.780594720412
"108","x58y232",58,232,67.98875024533,-136.187275464512
"109","x58y233",58,233,67.9922111001416,-135.593701460343
"110","x58y234",58,234,67.9933648509574,-135
"111","x58y235",58,235,67.9922111001416,-134.406298539657
"112","x58y236",58,236,67.98875024533,-133.812724535489
"113","x58y237",58,237,67.982983478801,-133.219405279588
"114","x58y238",58,238,67.974912785596,-132.626467736414
"115","x58y239",58,239,67.964540940391,-132.034038380297
"116","x59y217",59,217,67.8817643541817,-145.093258701432
"117","x59y218",59,218,67.9196642849961,-144.510711426676
"118","x59y219",59,219,67.9553323444563,-143.926172982736
"119","x59y220",59,220,67.9887566061625,-143.339755417408
"120","x59y221",59,221,68.0199258250539,-142.751573073844
"121","x59y222",59,222,68.0488294541981,-142.161742471366
"122","x59y223",59,223,68.0754576607005,-141.57038217979
"123","x59y224",59,224,68.0998013406782,-140.977612687524
"124","x59y225",59,225,68.1218521332461,-140.383556263801
"125","x59y226",59,226,68.1416024334661,-139.788336815375
"126","x59y227",59,227,68.1590454042112,-139.192079738106
"127","x59y228",59,228,68.1741749869032,-138.594911763822
"128","x59y229",59,229,68.186985911083,-137.996960802931
"129","x59y230",59,230,68.1974737027791,-137.39835578326
"130","x59y231",59,231,68.205634691643,-136.799226485591
"131","x59y232",59,232,68.2114660168238,-136.199703376442
"132","x59y233",59,233,68.2149656315611,-135.599917438605
"133","x59y234",59,234,68.2161323064777,-135
"134","x59y235",59,235,68.2149656315611,-134.400082561396
"135","x59y236",59,236,68.2114660168238,-133.800296623559
"136","x59y237",59,237,68.205634691643,-133.200773514409
"137","x59y238",59,238,68.1974737027791,-132.601644216741
"138","x59y239",59,239,68.186985911083,-132.003039197069
"139","x60y217",60,217,68.1009676949532,-145.197830112653
"140","x60y218",60,218,68.1392842810571,-144.609481483632
"141","x60y219",60,219,68.1753457345171,-144.019080197987
"142","x60y220",60,220,68.209139770282,-143.42674149792
"143","x60y221",60,221,68.2406548032116,-142.832583038742
"144","x60y222",60,222,68.2698799657176,-142.236724764332
"145","x60y223",60,223,68.2968051244866,-141.639288775623
"146","x60y224",60,224,68.321420896225,-141.040399192431
"147","x60y225",60,225,68.3437186623704,-140.440182008971
"148","x60y226",60,226,68.3636905827159,-139.838764943449
"149","x60y227",60,227,68.3813296078959,-139.236277282139
"150","x60y228",60,228,68.3966294906901,-138.63284971841
"151","x60y229",60,229,68.4095847961002,-138.028614187178
"152","x60y230",60,230,68.4201909101624,-137.423703695284
"153","x60y231",60,231,68.4284440474633,-136.818252148342
"154","x60y232",60,232,68.4343412573282,-136.21239417461
"155","x60y233",60,233,68.4378804286602,-135.606264946457
"156","x60y234",60,234,68.4390602934093,-135
"157","x60y235",60,235,68.4378804286602,-134.393735053543
"158","x60y236",60,236,68.4343412573282,-133.78760582539
"159","x60y237",60,237,68.4284440474633,-133.181747851658
"160","x60y238",60,238,68.4201909101624,-132.576296304716
"161","x60y239",60,239,68.4095847961002,-131.971385812822
"162","x61y217",61,217,68.3202545436025,-145.304567332546
"163","x61y218",61,218,68.3589960504233,-144.710304619154
"164","x61y219",61,219,68.3954587447824,-144.113925230045
"165","x61y220",61,220,68.429629968449,-143.515547719163
"166","x61y221",61,221,68.4614977823259,-142.915293178567
"167","x61y222",61,222,68.4910509849948,-142.313285108253
"168","x61y223",61,223,68.5182791303025,-141.709649278504
"169","x61y224",61,224,68.5431725439252,-141.10451358509
"170","x61y225",61,225,68.5657223388501,-140.498007897691
"171","x61y226",61,226,68.5859204297176,-139.890263901953
"172","x61y227",61,227,68.6037595459691,-139.281414935624
"173","x61y228",61,228,68.619233243752,-138.671595819254
"174","x61y229",61,229,68.6323359165358,-138.060942681966
"175","x61y230",61,230,68.6430628043978,-137.449592782864
"176","x61y231",61,231,68.6514100019437,-136.837684328618
"177","x61y232",61,232,68.6573744648302,-136.225356287862
"178","x61y233",61,233,68.6609540148658,-135.612748202993
"179","x61y234",61,234,68.6621473436684,-135
"180","x61y235",61,235,68.6609540148658,-134.387251797007
"181","x61y236",61,236,68.6573744648302,-133.774643712138
"182","x61y237",61,237,68.6514100019437,-133.162315671383
"183","x61y238",61,238,68.6430628043978,-132.550407217137
"184","x61y239",61,239,68.6323359165358,-131.939057318034
"185","x62y217",62,217,68.5396210640326,-145.413537584292
"186","x62y218",62,218,68.5787960075301,-144.813244874035
"187","x62y219",62,219,68.6156680293317,-144.21076880711
"188","x62y220",62,220,68.6502240827611,-143.606231371652
"189","x62y221",62,221,68.6824518601768,-142.99975722669
"190","x62y222",62,222,68.712339812476,-142.391473566045
"191","x62y223",62,223,68.7398771675991,-141.781509974212
"192","x62y224",62,224,68.7650539479635,-141.16999827456
"193","x62y225",62,225,68.7878609867649,-140.557072370251
"194","x62y226",62,226,68.8082899430831,-139.942868078318
"195","x62y227",62,227,68.8263333157335,-139.32752295737
"196","x62y228",62,228,68.841984455813,-138.71117612945
"197","x62y229",62,229,68.8552375778902,-138.093968096588
"198","x62y230",62,230,68.8660877697945,-137.47604055265
"199","x62y231",62,231,68.8745310009684,-136.857536191082
"200","x62y232",62,232,68.8805641293461,-136.2385985092
"201","x62y233",62,233,68.8841849067339,-135.619371609691
"202","x62y234",62,234,68.8853919826674,-135
"203","x62y235",62,235,68.8841849067339,-134.380628390309
"204","x62y236",62,236,68.8805641293461,-133.7614014908
"205","x62y237",62,237,68.8745310009684,-133.142463808918
"206","x62y238",62,238,68.8660877697945,-132.52395944735
"207","x62y239",62,239,68.8552375778902,-131.906031903412
"208","x63y217",63,217,68.7590633146153,-145.52481086873
"209","x63y218",63,218,68.7986804713752,-144.918368952269
"210","x63y219",63,219,68.8359701565568,-144.309674198089
"211","x63y220",63,220,68.8709189189922,-143.698852156335
"212","x63y221",63,221,68.9035140671538,-143.086031189154
"213","x63y222",63,222,68.9337436896786,-142.471342328373
"214","x63y223",63,223,68.9615966748463,-141.854919124563
"215","x63y224",63,224,68.9870627289403,-141.236897487842
"216","x63y225",63,225,69.0101323934196,-140.617415520861
"217","x63y226",63,226,69.0307970608366,-139.996613344417
"218","x63y227",63,227,69.04904898944,-139.374632916218
"219","x63y228",63,228,69.0648813164021,-138.751617843339
"220","x63y229",63,229,69.0782880696202,-138.127713188979
"221","x63y230",63,230,69.0892641780441,-137.503065274124
"222","x63y231",63,231,69.0978054804869,-136.877821474815
"223","x63y232",63,232,69.1039087328842,-136.252130015664
"224","x63y233",63,233,69.1075716139719,-135.626139760378
"225","x63y234",63,234,69.1087927293578,-135
"226","x63y235",63,235,69.1075716139719,-134.373860239622
"227","x63y236",63,236,69.1039087328842,-133.747869984336
"228","x63y237",63,237,69.0978054804869,-133.122178525185
"229","x63y238",63,238,69.0892641780441,-132.496934725876
"230","x63y239",63,239,69.0782880696202,-131.872286811021
"231","x64y217",64,217,68.9785772430345,-145.638460107495
"232","x64y218",64,218,69.0186456608632,-145.025746359374
"233","x64y219",64,219,69.0563616049997,-144.410707345559
"234","x64y220",64,220,69.091711202908,-143.793472311631
"235","x64y221",64,221,69.1246813630332,-143.174173465235
"236","x64y222",64,222,69.1552597964081,-142.552945827208
"237","x64y223",64,223,69.1834350371689,-141.929927073451
"238","x64y224",64,224,69.2091964619002,-141.305257367933
"239","x64y225",64,225,69.2325343077353,-140.67907918726
"240","x64y226",64,226,69.2534396891398,-140.051537137325
"241","x64y227",64,227,69.2719046133125,-139.422777762573
"242","x64y228",64,228,69.2879219941408,-138.792949348467
"243","x64y229",64,229,69.3014856646541,-138.162201717807
"244","x64y230",64,230,69.3125903879237,-137.530686021568
"245","x64y231",64,231,69.3212318663651,-136.898554524969
"246","x64y232",64,232,69.3274067494016,-136.265960389527
"247","x64y233",64,233,69.3311126394605,-135.633057451854
"248","x64y234",64,234,69.3323480962726,-135
"249","x64y235",64,235,69.3311126394605,-134.366942548146
"250","x64y236",64,236,69.3274067494016,-133.734039610473
"251","x64y237",64,237,69.3212318663651,-133.101445475031
"252","x64y238",64,238,69.3125903879237,-132.469313978432
"253","x64y239",64,239,69.3014856646541,-131.837798282193
"254","x65y217",65,217,69.1981586808018,-145.754561294934
"255","x65y218",65,218,69.2386876898541,-145.135449549337
"256","x65y219",65,219,69.2768387589208,-144.513937007086
"257","x65y220",65,220,69.3125975763421,-143.89015674852
"258","x65y221",65,221,69.3459506335431,-143.264244975705
"259","x65y222",65,222,69.3768852477933,-142.636340856683
"260","x65y223",65,223,69.4053895838251,-142.006586359763
"261","x65y224",65,224,69.4314526742273,-141.375126078265
"262","x65y225",65,225,69.455064438534,-140.742107046199
"263","x65y226",65,226,69.4762157009304,-140.107678545391
"264","x65y227",65,227,69.4948982065054,-139.471991904657
"265","x65y228",65,228,69.5111046359833,-138.835200291644
"266","x65y229",65,229,69.5248286188726,-138.197458498035
"267","x65y230",65,230,69.5360647449775,-137.558922718843
"268","x65y231",65,231,69.544808574224,-136.91975032655
"269","x65y232",65,232,69.5510566447567,-136.280099640907
"270","x65y233",65,233,69.5548064792735,-135.640129695224
"271","x65y234",65,234,69.5560565895699,-135
"272","x65y235",65,235,69.5548064792735,-134.359870304776
"273","x65y236",65,236,69.5510566447567,-133.719900359093
"274","x65y237",65,237,69.544808574224,-133.08024967345
"275","x65y238",65,238,69.5360647449775,-132.441077281157
"276","x65y239",65,239,69.5248286188726,-131.802541501965
"277","x66y217",66,217,69.4178033374202,-145.873193659505
"278","x66y218",66,218,69.4588025618905,-145.247554080776
"279","x66y219",66,219,69.4973979035804,-144.6194349055
"280","x66y220",66,220,69.5335745930145,-143.988973194262
"281","x66y221",66,221,69.5673186867021,-143.356309299358
"282","x66y222",66,222,69.5986170911222,-142.721586701812
"283","x66y223",66,223,69.6274575855165,-142.084951837671
"284","x66y224",66,224,69.6538288434003,-141.446553914024
"285","x66y225",66,225,69.6777204527047,-140.806544715249
"286","x66y226",66,226,69.6991229344663,-140.165078400042
"287","x66y227",66,227,69.7180277599885,-139.522311289859
"288","x66y228",66,228,69.734427366401,-138.878401649445
"289","x66y229",66,229,69.748315170552,-138.233509460212
"290","x66y230",66,230,69.7596855811734,-137.587796187196
"291","x66y231",66,231,69.7685340092649,-136.941424540481
"292","x66y232",66,232,69.7748568766548,-136.294558231909
"293","x66y233",66,233,69.7786516226969,-135.647361728
"294","x66y234",66,234,69.7799167090756,-135
"295","x66y235",66,235,69.7786516226969,-134.352638272
"296","x66y236",66,236,69.7748568766548,-133.705441768092
"297","x66y237",66,237,69.7685340092649,-133.05857545952
"298","x66y238",66,238,69.7596855811734,-132.412203812804
"299","x66y239",66,239,69.748315170552,-131.766490539788
"300","x67y217",67,217,69.6375067941702,-145.994439835277
"301","x67y218",67,218,69.6789861645806,-145.362138783016
"302","x67y219",67,219,69.718035220207,-144.727275888803
"303","x67y220",67,220,69.7546387140727,-144.089992345421
"304","x67y221",67,221,69.7887822489132,-143.450432818444
"305","x67y222",67,222,69.8204523024659,-142.80874527565
"306","x67y223",67,223,69.849636251515,-142.165080804888
"307","x67y224",67,224,69.8763223945924,-141.519593420868
"308","x67y225",67,225,69.900499973244,-140.872439861411
"309","x67y226",67,226,69.9221591917694,-140.223779373753
"310","x67y227",67,227,69.9412912353532,-139.573773491575
"311","x67y228",67,228,69.9578882865094,-138.922585803495
"312","x67y229",67,229,69.9719435397672,-138.270381713808
"313","x67y230",67,230,69.9834512145341,-137.617328196314
"314","x67y231",67,231,69.9924065660792,-136.963593542128
"315","x67y232",67,232,69.9988058945877,-136.30934710242
"316","x67y233",67,233,70.0026465522462,-135.654759027035
"317","x67y234",67,234,70.0039269483268,-135.000000000001
"318","x67y235",67,235,70.0026465522462,-134.345240972966
"319","x67y236",67,236,69.9988058945877,-133.69065289758
"320","x67y237",67,237,69.9924065660792,-133.036406457872
"321","x67y238",67,238,69.9834512145341,-132.382671803687
"322","x67y239",67,239,69.9719435397672,-131.729618286192
"323","x68y217",68,217,69.8572644974898,-146.11838604432
"324","x68y218",68,218,69.899234263612,-145.47928593279
"325","x68y219",68,219,69.9387467806338,-144.837538100407
"326","x68y220",68,220,69.9757863033344,-144.193288030863
"327","x68y221",68,221,70.010337960794,-143.546684873667
"328","x68y222",68,222,70.0423877830737,-142.89788126556
"329","x68y223",68,223,70.071922726594,-142.24703313949
"330","x68y224",68,224,70.0989306981068,-141.594299521642
"331","x68y225",68,225,70.12340057716,-140.939842317087
"332","x68y226",68,226,70.1453222369589,-140.283826084688
"333","x68y227",68,227,70.1646865635345,-139.626417801997
"334","x68y228",68,228,70.1814854731326,-138.967786620903
"335","x68y229",68,229,70.195711927749,-138.308103614908
"336","x68y230",68,230,70.2073599487396,-137.64754151891
"337","x68y231",68,231,70.2164246284431,-136.986274462495
"338","x68y232",68,232,70.2229021397658,-136.324477697701
"339","x68y233",68,233,70.2267897436819,-135.662327322349
"340","x68y234",68,234,70.2280857946159,-135
"341","x68y235",68,235,70.2267897436819,-134.337672677651
"342","x68y236",68,236,70.2229021397658,-133.675522302299
"343","x68y237",68,237,70.2164246284431,-133.013725537505
"344","x68y238",68,238,70.2073599487396,-132.35245848109
"345","x68y239",68,239,70.195711927749,-131.691896385092
"346","x69y217",69,217,70.0770717519168,-146.245122290734
"347","x69y218",69,218,70.1195424963661,-145.599081442374
"348","x69y219",69,219,70.1595285415746,-144.950303160501
