"","cell_id","x_grid","y_grid","lat","long","size"
"44","x80y214",80,214,72.3044052230954,-150.385188353654,539.05
"45","x81y194",81,194,70.8075146071354,-163.855661219717,597.69
"46","x81y195",81,195,70.9148969545082,-163.25424946168,597.616
"47","x81y196",81,196,71.020221977827,-162.645975363739,597.533
"48","x81y197",81,197,71.1234520357257,-162.030860259843,597.441
"49","x81y198",81,198,71.2245494311648,-161.40893227322,597.34
"50","x81y199",81,199,71.323476452819,-160.780226574086,597.23
"51","x81y200",81,200,71.4201954186142,-160.144785630679,597.11
"52","x81y201",81,201,71.5146687213869,-159.502659451998,596.982
"53","x81y202",81,202,71.6068588766292,-158.853905820592,596.844
"54","x81y203",81,203,71.6967285722672,-158.198590513648,596.697
"55","x81y204",81,204,71.7842407204057,-157.536787510593,596.541
"56","x81y205",81,205,71.8693585109571,-156.868579185373,596.375
"57","x81y206",81,206,71.9520454670559,-156.194056481542,596.201
"58","x81y207",81,207,72.0322655021439,-155.513319068284,596.017
"59","x81y208",81,208,72.1099829785946,-154.82647547547,595.825
"60","x81y209",81,209,72.185162767727,-154.133643205906,595.623
"61","x81y210",81,210,72.2577703110433,-153.434948822922,595.413
"62","x81y211",81,211,72.3277716825069,-152.730528011542,595.193
"63","x81y212",81,212,72.3951336516603,-152.02052561152,594.964
"64","x81y213",81,213,72.4598237473681,-151.305095620657,594.726
"65","x81y214",81,214,72.5218103219512,-150.584401166905,594.48
"66","x82y194",82,194,71.003977400225,-164.188629069862,505.207
"67","x82y195",82,195,71.1125572662491,-163.582767169565,506.299
"68","x82y196",82,196,71.2190698210345,-162.969843227113,507.386
"69","x82y197",82,197,71.323476452819,-162.34987578007,508.471
"70","x82y198",82,198,71.4257384694779,-161.72289039078,509.551
"71","x82y199",82,199,71.5258171410296,-161.088919925436,510.627
"72","x82y200",82,200,71.6236737444498,-160.44800482676,511.7
"73","x82y201",82,201,71.7192696107737,-159.800193378566,512.768
"74","x82y202",82,202,71.8125661744539,-159.145541960422,513.833
"75","x82y203",82,203,71.9035250249231,-158.484115290505,514.893
"76","x82y204",82,204,71.9921079602984,-157.81598665473,515.95
"77","x82y205",82,205,72.0782770431438,-157.141238120134,517.002
"78","x82y206",82,206,72.1619946581933,-156.459960730486,518.05
"79","x82y207",82,207,72.2432235719175,-155.772254682046,519.093
"80","x82y208",82,208,72.3219269937966,-155.078229477415,520.133
"81","x82y209",82,209,72.3980686391478,-154.378004055393,521.168
"82","x82y210",82,210,72.4716127933319,-153.671706894829,522.198
"83","x82y211",82,211,72.5425243771484,-152.959476090474,523.224
"84","x82y212",82,212,72.6107690132081,-152.24145939894,524.245
"85","x82y213",82,213,72.6763130930533,-151.51781425296,525.262
"86","x82y214",82,214,72.7391238447818,-150.788707742272,526.274
"87","x83y194",83,194,71.199904637738,-164.52867183448,600.778
"88","x83y195",83,195,71.3097031108437,-163.918348043186,600.852
"89","x83y196",83,196,71.4174245554246,-163.300755766007,600.917
"90","x83y197",83,197,71.5230293630356,-162.675910460029,600.973
"91","x83y198",83,198,71.6264778182174,-162.043834847373,601.019
"92","x83y199",83,199,71.72773014211,-161.404559217244,601.056
"93","x83y200",83,200,71.8267465385464,-160.758121721976,601.084
"94","x83y201",83,201,71.9234872426115,-160.104568665234,601.103
"95","x83y202",83,202,72.0179125716382,-159.443954780417,601.112
"96","x83y203",83,203,72.1099829785946,-158.776343497234,601.112
"97","x83y204",83,204,72.1996591078005,-158.101807194361,601.103
"98","x83y205",83,205,72.2869018528932,-157.420427435974,601.084
"99","x83y206",83,206,72.3716724169429,-156.732295189943,601.056
"100","x83y207",83,207,72.4539323746001,-156.037511025422,601.019
"101","x83y208",83,208,72.5336437361344,-155.336185287537,600.973
"102","x83y209",83,209,72.6107690132081,-154.628438246904,600.917
"103","x83y210",83,210,72.6852712862017,-153.914400221719,600.852
"104","x83y211",83,211,72.757114272892,-153.1942116702,600.778
"105","x83y212",83,212,72.8262623982604,-152.468023251278,600.694
"106","x83y213",83,213,72.89268086519,-151.735995851476,600.601
"107","x83y214",83,214,72.9563357257907,-150.998300576112,600.499
"108","x84y194",84,194,71.3952735176284,-164.87599269169,524.928
"109","x84y195",84,195,71.5063121139686,-164.261198562551,523.897
"110","x84y196",84,196,71.615264260054,-163.638922544654,522.861
"111","x84y197",84,197,71.7220893240963,-163.009176708014,521.822
"112","x84y198",84,198,71.8267465385464,-162.371980632181,520.777
"113","x84y199",84,199,71.9291950448011,-161.727361733015,519.729
"114","x84y200",84,200,72.0293939405712,-161.075355583949,518.676
"115","x84y201",84,201,72.1273023299058,-160.416006229752,517.618
"116","x84y202",84,202,72.2228793758478,-159.749366490718,516.557
"117","x84y203",84,203,72.3160843556813,-159.075498255079,515.491
"118","x84y204",84,204,72.4068767187123,-158.394472757362,514.422
"119","x84y205",84,205,72.4952161465037,-157.706370840306,513.348
"120","x84y206",84,206,72.5810626154677,-157.011283197919,512.27
"121","x84y207",84,207,72.664376461695,-156.309310597173,511.189
"122","x84y208",84,208,72.7451184478798,-155.600564075825,510.103
"123","x84y209",84,209,72.8232498321753,-154.885165113856,506.522
"124","x84y210",84,210,72.8987324387951,-154.163245775999,507.625
"125","x84y211",84,211,72.9715287301477,-153.434948822922,508.724
"126","x84y212",84,212,73.0416018802728,-152.700427788667,509.82
"127","x84y213",84,213,73.1089158493245,-151.959847022065,510.912
"128","x84y214",84,214,73.173435458823,-151.213381689986,512
"129","x85y194",85,194,71.5900603901753,-165.230801469708,601.418
"130","x85y195",85,195,71.7023610568831,-164.611532167241,601.642
"131","x85y196",85,196,71.8125661744539,-163.984560393734,601.856
"132","x85y197",85,197,71.9206340607687,-163.349894501397,602.06
"133","x85y198",85,198,72.0265228669685,-162.707550600122,602.256
"134","x85y199",85,199,72.1301906232297,-162.057552910841,602.442
"135","x85y200",85,200,72.2315952873966,-161.399934113967,602.619
"136","x85y201",85,201,72.3306947964722,-160.73473569082,602.787
"137","x85y202",85,202,72.4274471209498,-160.062008255795,602.946
"138","x85y203",85,203,72.5218103219512,-159.381811876896,603.095
"139","x85y204",85,204,72.6137426111194,-158.694216382171,603.235
"140","x85y205",85,205,72.7032024131887,-157.99930164946,603.366
"141","x85y206",85,206,72.7901484311363,-157.297157876787,603.487
"142","x85y207",85,207,72.8745397137961,-156.587885830697,603.599
"143","x85y208",85,208,72.9563357257907,-155.871597069732,603.702
"144","x85y209",85,209,73.0354964196124,-155.148414140288,603.796
"145","x85y210",85,210,73.1119823096601,-154.418470742061,603.88
"146","x85y211",85,211,73.1857545480136,-153.681911860348,603.954
"147","x85y212",85,212,73.2567750016998,-152.938893862527,604.02
"148","x85y213",85,213,73.3250063311823,-152.189584556154,604.076
"149","x85y214",85,214,73.3904120697808,-151.434163206254,604.123
"150","x86y194",86,194,71.7842407204057,-165.593314843563,543.387
"151","x86y195",86,195,71.8978258380892,-164.969569476567,542.43
"152","x86y196",86,196,72.0093066596142,-164.337893654674,541.466
"153","x86y197",86,197,72.1186404252725,-163.698291655693,540.498
"154","x86y198",86,198,72.2257841752564,-163.050775766179,539.524
"155","x86y199",86,199,72.3306947964722,-162.395366663336,538.545
"156","x86y200",86,200,72.4333290724181,-161.732093792759,537.56
"157","x86y201",86,201,72.5336437361344,-161.06099573976,536.571
"158","x86y202",86,202,72.6315955262217,-160.382120591882,535.576
"159","x86y203",86,203,72.7271412458965,-159.69552629004,534.577
"160","x86y204",86,204,72.8202378250379,-159.001280965613,533.572
"161","x86y205",86,205,72.9108423851551,-158.299463260683,532.562
"162","x86y206",86,206,72.9989123071806,-157.590162628507,531.548
"163","x86y207",86,207,73.0844053019706,-156.873479611251,530.528
"164","x86y208",86,208,73.1672794833676,-156.149526091923,529.504
"165","x86y209",86,209,73.2474934436517,-155.418425517431,528.475
"166","x86y210",86,210,73.3250063311823,-154.68031308969,527.441
"167","x86y211",86,211,73.3997779300011,-153.935335921714,526.403
"168","x86y212",86,212,73.4717687411405,-153.183653155713,525.361
"169","x86y213",86,213,73.5409400653542,-152.425436040306,524.313
"170","x86y214",86,214,73.6072540869583,-151.660867964104,523.262
"171","x87y194",87,194,71.977789048825,-165.963756532074,599.601
"172","x87y195",87,195,72.0926814331924,-165.335538511589,599.971
"173","x87y196",87,196,72.2054611570657,-164.69915442755,600.332
"174","x87y197",87,197,72.3160843556813,-164.054604099077,600.685
"175","x87y198",87,198,72.4245069282832,-163.401895607139,601.028
"176","x87y199",87,199,72.5306845859331,-162.741045707096,601.363
"177","x87y200",87,200,72.6345729026038,-162.072080237993,601.688
"178","x87y201",87,201,72.7361273695775,-161.395034526198,602.004
"179","x87y202",87,202,72.8353034531501,-160.709953780811,602.312
"180","x87y203",87,203,72.9320566556235,-160.0168934781,602.61
"181","x87y204",87,204,73.0263425795459,-159.315919732053,602.899
"182","x87y205",87,205,73.1181169951328,-158.607109648019,603.179
"183","x87y206",87,206,73.2073359107823,-157.890551656248,603.45
"184","x87y207",87,207,73.2939556465632,-157.166345822083,603.711
"185","x87y208",87,208,73.3779329105332,-156.434604129418,603.964
"186","x87y209",87,209,73.4592248777097,-155.695450734063,604.207
"187","x87y210",87,210,73.5377892714895,-154.949022183557,604.441
"188","x87y211",87,211,73.6135844472781,-154.195467600053,604.666
"189","x87y212",87,212,73.686569478064,-153.434948822922,604.881
"190","x87y213",87,213,73.7567042416366,-152.667640507832,605.088
"191","x87y214",87,214,73.8239495091192,-151.893730179198,605.285
"192","x88y194",88,194,72.1706789503941,-166.342357494188,560.606
"193","x88y195",88,195,72.2869018528932,-165.709674918182,559.736
"194","x88y196",88,196,72.4010041459786,-165.068582821863,558.86
"195","x88y197",88,197,72.5129408322322,-164.419076151749,557.978
"196","x88y198",88,198,72.6226666396551,-163.761158370308,557.089
"197","x88y199",88,199,72.7301360704217,-163.094841901365,556.195
"198","x88y200",88,200,72.8353034531501,-162.420148573345,555.294
"199","x88y201",88,201,72.9381229987228,-161.737110057806,554.387
"200","x88y202",88,202,73.0385488596719,-161.045768300489,553.474
"201","x88y203",88,203,73.1365351931183,-160.346175941947,552.556
"202","x88y204",88,204,73.2320362272363,-159.638396724614,551.631
"203","x88y205",88,205,73.3250063311823,-158.922505883013,550.7
"204","x88y206",88,206,73.4154000884066,-158.198590513648,549.764
"205","x88y207",88,207,73.5031723732298,-157.466749920996,548.822
"206","x88y208",88,208,73.5882784305421,-156.727095935918,547.874
"207","x88y209",88,209,73.6706739584452,-155.979753202735,546.921
"208","x88y210",88,210,73.7503151936281,-155.224859431168,545.962
"209","x88y211",88,211,73.8271589992301,-154.462565609364,544.997
"210","x88y212",88,212,73.9011629549124,-153.693036174258,544.027
"211","x88y213",88,213,73.9722854488247,-152.916449135631,543.052
"212","x88y214",88,214,74.0404857711173,-152.132996150343,542.071
