"","centre","x_grid","y_grid","latitude","longitude"
"161","x126y280",126,280,77.6558634467699,-77.0619436828136
"162","x126y281",126,281,77.4619014457022,-76.5042667192043
"163","x126y282",126,282,77.2668666301463,-75.9637565320736
"164","x126y283",126,283,77.0708133513777,-75.4397243806432
"165","x126y284",126,284,76.8737930729857,-74.9315118405079
"166","x126y285",126,285,76.6758545444479,-74.4384896746716
"167","x126y286",126,286,76.4770439643375,-73.9600566939504
"168","x126y287",126,287,76.277405133641,-73.4956386182451
"169","x127y267",127,267,80.1980258371172,-85.2363583092739
"170","x127y268",127,268,80.0220075171445,-84.3824194098733
"171","x127y269",127,269,79.8439064842654,-83.558399900665
"172","x127y270",127,270,79.6638357298661,-82.7630779740321
"173","x127y271",127,271,79.4819018066001,-81.9952711427072
"174","x127y272",127,272,79.2982051785101,-81.2538377374449
"175","x127y273",127,273,79.112840561735,-80.5376777919745
"176","x127y274",127,274,78.9258972538296,-79.8457334197998
"177","x127y275",127,275,78.7374594502927,-79.176988773793
"178","x127y276",127,276,78.5476065473713,-78.5304696671332
"179","x127y277",127,277,78.3564134305868,-77.905242922988
"180","x127y278",127,278,78.1639507487241,-77.3004155104027
"181","x127y279",127,279,77.9702851732949,-76.7151335150979
"182","x127y280",127,280,77.7754796436212,-76.1485809861951
"183","x127y281",127,281,77.5795935978812,-75.599978693209
"184","x127y282",127,282,77.3826831905312,-75.0685828218625
"185","x127y283",127,283,77.1848014966067,-74.5536836323075
"186","x127y284",127,284,76.9859987034564,-74.0546040990772
"187","x127y285",127,285,76.7863222904931,-73.5706985484667
"188","x127y286",127,286,76.5858171975659,-73.1013513059618
"189","x127y287",127,287,76.3845259825614,-72.6459753637387
"190","x128y267",128,267,80.3444728710074,-84.1932730944685
"191","x128y268",128,268,80.1657836886578,-83.3455749539935
"192","x128y269",128,269,79.985075606261,-82.5284408234077
"193","x128y270",128,270,79.8024613586174,-81.7405620201213
"194","x128y271",128,271,79.618046992087,-80.9806775686184
"195","x128y272",128,272,79.4319322557234,-80.2475750583463
"196","x128y273",128,273,79.2442109780658,-79.5400909070709
"197","x128y274",128,274,79.0549714280585,-78.8571101416607
"198","x128y275",128,275,78.8642966591299,-78.1975657922165
"199","x128y276",128,276,78.6722648359124,-77.5604379811535
"200","x128y277",128,277,78.4789495434394,-76.9447527762035
"201","x128y278",128,278,78.2844200789328,-76.3495808652431
"202","x128y279",128,279,78.0887417264936,-75.7740361012483
"203","x128y280",128,280,77.8919760151992,-75.2172739573844
"204","x128y281",128,281,77.6941809611703,-74.6784899251353
"205","x128y282",128,282,77.4954112942983,-74.1569178823131
"206","x128y283",128,283,77.2957186703487,-73.6518284526488
"207","x128y284",128,284,77.0951518691889,-73.1625273743237
"208","x128y285",128,285,76.8937569798995,-72.6883538911535
"209","x128y286",128,286,76.6915775735269,-72.2286791770913
"210","x128y287",128,287,76.4886548642195,-71.7829048021752
"211","x129y267",129,267,80.4876660462002,-83.1182763693631
"212","x129y268",129,268,80.3062887452313,-82.2781741998691
"213","x129y269",129,269,80.1229609632908,-81.4692343900519
"214","x129y270",129,270,79.9377947910396,-80.690059825014
"215","x129y271",129,271,79.7508954023179,-79.9393102046771
"216","x129y272",129,272,79.5623614869263,-79.2157021324375
"217","x129y273",129,273,79.372285663642,-78.518008645252
"218","x129y274",129,274,79.1807548724972,-77.8450583027778
"219","x129y275",129,275,78.9878507458799,-77.1957339347133
"220","x129y276",129,276,78.7936499584292,-76.5689711293184
"221","x129y277",129,277,78.5982245560154,-75.9637565320736
