"","corner","x_grid","y_grid","latitude","longitude"
"42","x68y211",68,211,69.6340378695316,-150.283759818089
"43","x68y212",68,212,69.6918756582363,-149.661991616837
"44","x68y213",68,213,69.7473659748512,-149.036672371892
"45","x68y214",68,214,69.8004877855531,-148.407921798984
"46","x68y215",68,215,69.8512207409046,-147.775864236388
"47","x69y193",69,193,68.4192656111821,-161.023894451073
"48","x69y194",69,194,68.5161630912983,-160.477053715582
"49","x69y195",69,195,68.6111591480084,-159.925193485037
"50","x69y196",69,196,68.7042254681013,-159.368348126246
"51","x69y197",69,197,68.7953338318547,-158.806556396304
"52","x69y198",69,198,68.8844561413069,-158.239861547892
"53","x69y199",69,199,68.9715644494726,-157.668311428775
"54","x69y200",69,200,69.0566309904688,-157.091958574843
"55","x69y201",69,201,69.1396282105078,-156.510860296019
"56","x69y202",69,202,69.2205287997091,-155.92507875434
"57","x69y203",69,203,69.2993057246812,-155.334681033556
"58","x69y204",69,204,69.3759322618078,-154.739739199529
"59","x69y205",69,205,69.4503820311773,-154.140330350801
"60","x69y206",69,206,69.522629031081,-153.536536658656
"61","x69y207",69,207,69.5926476730029,-152.928445396017
"62","x69y208",69,208,69.6604128170165,-152.316148954616
"63","x69y209",69,209,69.7258998074978,-151.699744849801
"64","x69y210",69,210,69.7890845090608,-151.079335712461
"65","x69y211",69,211,69.8499433426111,-150.455029267566
"66","x69y212",69,212,69.9084533214148,-149.826938298847
"67","x69y213",69,213,69.9645920870686,-149.195180599241
"68","x69y214",69,214,70.0183379452589,-148.559878906728
"69","x69y215",69,215,70.0696699011895,-147.921160825317
"70","x70y193",70,193,68.6194871022137,-161.292213056323
"71","x70y194",70,194,68.7173797082649,-160.741352734215
"72","x70y195",70,195,68.8133599016517,-160.185337295979
"73","x70y196",70,196,68.907398676164,-159.624200224224
"74","x70y197",70,197,68.9994671087269,-159.057979550851
"75","x70y198",70,198,69.0895363885597,-158.486717971376
"76","x70y199",70,199,69.177577847352,-157.91046295337
"77","x70y200",70,200,69.2635629904214,-157.329266838274
"78","x70y201",70,201,69.3474635288119,-156.74318693587
"79","x70y202",70,202,69.4292514122845,-156.152285610675
"80","x70y203",70,203,69.5088988631446,-155.556630359504
"81","x70y204",70,204,69.5863784108479,-154.956293879475
"82","x70y205",70,205,69.6616629273128,-154.351354125712
"83","x70y206",70,206,69.7347256628673,-153.741894358038
"84","x70y207",70,207,69.8055402827481,-153.128003175947
"85","x70y208",70,208,69.8740809040636,-152.50977454118
"86","x70y209",70,209,69.9403221331266,-151.887307787266
"87","x70y210",70,210,70.0042391030551,-151.2607076154
"88","x70y211",70,211,70.0658075115351,-150.630084076138
"89","x70y212",70,212,70.1250036586332,-149.995552536333
"90","x70y213",70,213,70.1818044845406,-149.357233630919
"91","x70y214",70,214,70.2361876071268,-148.715253199114
"92","x70y215",70,215,70.2881313591765,-148.069742204734
"93","x71y193",71,193,68.819368182764,-161.56571654828
"94","x71y194",71,194,68.918272386335,-161.010807607397
"95","x71y195",71,195,69.0152532751023,-160.450603498798
"96","x71y196",71,196,69.1102811303632,-159.885136701256
"97","x71y197",71,197,69.2033263052773,-159.314444407025
"98","x71y198",71,198,69.2943592549308,-158.738568645907
"99","x71y199",71,199,69.3833505674959,-158.157556403339
"100","x71y200",71,200,69.4702709964497,-157.571459731713
"101","x71y201",71,201,69.5550914938124,-156.980335854161
"102","x71y202",71,202,69.6377832443549,-156.384247259988
"103","x71y203",71,203,69.7183177007211,-155.783261790952
"104","x71y204",71,204,69.7966666194013,-155.177452717597
"105","x71y205",71,205,69.8728020974877,-154.566898804822
