"Station Name","KOMAKUK BEACH"
"Province","YUKON TERRITORY"
"Latitude","69.61"
"Longitude","-140.20"
"Elevation","13.20"
"Climate Identifier","2100682"
"WMO Identifier","71046"
"TC Identifier","WKM"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2006-01-01","2006","01","01","","-14.7","","-17.1","","-15.9","","33.9","","0.0","","","","","","","","","","","","",""
"2006-01-02","2006","01","02","","-16.3","","-17.8","","-17.1","","35.1","","0.0","","","","","","","","","","","","",""
"2006-01-03","2006","01","03","","-16.0","","-17.8","","-16.9","","34.9","","0.0","","","","","","","","","","","","",""
"2006-01-04","2006","01","04","","-16.4","","-23.9","","-20.2","","38.2","","0.0","","","","","","","","","","","","",""
"2006-01-05","2006","01","05","","-21.1","","-25.4","","-23.3","","41.3","","0.0","","","","","","","","","","","","",""
"2006-01-06","2006","01","06","","-21.2","","-26.6","","-23.9","","41.9","","0.0","","","","","","","","","","","","",""
"2006-01-07","2006","01","07","","-22.9","","-26.0","","-24.5","","42.5","","0.0","","","","","","","","","","","","",""
"2006-01-08","2006","01","08","","-24.7","","-26.4","","-25.6","","43.6","","0.0","","","","","","","","","","","","",""
"2006-01-09","2006","01","09","","-23.7","","-26.6","","-25.2","","43.2","","0.0","","","","","","","","","","","","",""
"2006-01-10","2006","01","10","","-21.7","","-23.7","","-22.7","","40.7","","0.0","","","","","","","","","","","","",""
"2006-01-11","2006","01","11","","-20.3","","-21.7","","-21.0","","39.0","","0.0","","","","","","","","","","","","",""
"2006-01-12","2006","01","12","","-21.1","","-25.9","","-23.5","","41.5","","0.0","","","","","","","","","","","","",""
"2006-01-13","2006","01","13","","-21.2","","-23.1","","-22.2","","40.2","","0.0","","","","","","","","","","","","",""
"2006-01-14","2006","01","14","","-21.1","","-22.6","","-21.9","","39.9","","0.0","","","","","","","","","","","","",""
"2006-01-15","2006","01","15","","-21.3","","-27.9","","-24.6","","42.6","","0.0","","","","","","","","","","","","",""
"2006-01-16","2006","01","16","","-21.2","","-30.1","","-25.7","","43.7","","0.0","","","","","","","","","","","","",""
"2006-01-17","2006","01","17","","-21.4","","-25.9","","-23.7","","41.7","","0.0","","","","","","","","","","","","",""
"2006-01-18","2006","01","18","","-21.9","","-29.9","","-25.9","","43.9","","0.0","","","","","","","","","","","","",""
"2006-01-19","2006","01","19","","-23.4","","-29.0","","-26.2","","44.2","","0.0","","","","","","","","","","","","",""
"2006-01-20","2006","01","20","","-27.0","","-36.6","","-31.8","","49.8","","0.0","","","","","","","","","","","","",""
"2006-01-21","2006","01","21","","-31.0","","-40.2","","-35.6","","53.6","","0.0","","","","","","","","","","","","",""
"2006-01-22","2006","01","22","","-20.9","","-39.2","","-30.1","","48.1","","0.0","","","","","","","","","","","","",""
"2006-01-23","2006","01","23","","-19.8","","-22.4","","-21.1","","39.1","","0.0","","","","","","","","","","","","",""
"2006-01-24","2006","01","24","","-21.7","","-26.2","","-24.0","","42.0","","0.0","","","","","","","","","","","","",""
"2006-01-25","2006","01","25","","-25.5","","-32.3","","-28.9","","46.9","","0.0","","","","","","","","","","","","",""
"2006-01-26","2006","01","26","","-29.3","","-32.7","","-31.0","","49.0","","0.0","","","","","","","","","","","","",""
"2006-01-27","2006","01","27","","-27.2","","-36.0","","-31.6","","49.6","","0.0","","","","","","","","","","","","",""
"2006-01-28","2006","01","28","","-21.3","","-35.6","","-28.5","","46.5","","0.0","","","","","","","","","","","","",""
"2006-01-29","2006","01","29","","-18.9","","-24.1","","-21.5","","39.5","","0.0","","","","","","","","","","","","",""
"2006-01-30","2006","01","30","","-21.7","","-33.3","","-27.5","","45.5","","0.0","","","","","","","","","","","","",""
"2006-01-31","2006","01","31","","-31.9","","-35.7","","-33.8","","51.8","","0.0","","","","","","","","","","","","",""
"2006-02-01","2006","02","01","","-34.1","","-38.2","","-36.2","","54.2","","0.0","","","","","","","","","","","","",""
"2006-02-02","2006","02","02","","-30.8","","-37.7","","-34.3","","52.3","","0.0","","","","","","","","","","","","",""
"2006-02-03","2006","02","03","","-12.4","","-38.3","","-25.4","","43.4","","0.0","","","","","","","","","","","","",""
"2006-02-04","2006","02","04","","-10.8","","-30.6","","-20.7","","38.7","","0.0","","","","","","","","","","","","",""
"2006-02-05","2006","02","05","","-3.3","","-32.8","","-18.1","","36.1","","0.0","","","","","","","","","","","","",""
"2006-02-06","2006","02","06","","1.8","","-23.1","","-10.7","","28.7","","0.0","","","","","","","","","","","","",""
"2006-02-07","2006","02","07","","1.8","","-22.3","","-10.3","","28.3","","0.0","","","","","","","","","","","","",""
"2006-02-08","2006","02","08","","-7.4","","-21.8","","-14.6","","32.6","","0.0","","","","","","","","","","","","",""
"2006-02-09","2006","02","09","","-12.3","","-24.9","","-18.6","","36.6","","0.0","","","","","","","","","","","","",""
"2006-02-10","2006","02","10","","-16.6","","-22.5","","-19.6","","37.6","","0.0","","","","","","","","","","","","",""
"2006-02-11","2006","02","11","","-13.1","","-21.7","","-17.4","","35.4","","0.0","","","","","","","","","","","","",""
"2006-02-12","2006","02","12","","-9.7","","-17.6","","-13.7","","31.7","","0.0","","","","","","","","","","","","",""
"2006-02-13","2006","02","13","","-8.7","","-18.2","","-13.5","","31.5","","0.0","","","","","","","","","","","","",""
"2006-02-14","2006","02","14","","-8.8","","-18.3","","-13.6","","31.6","","0.0","","","","","","","","","","","","",""
"2006-02-15","2006","02","15","","7.4","","-14.5","","-3.6","","21.6","","0.0","","","","","","","","","","","","",""
"2006-02-16","2006","02","16","","5.3","","-10.0","","-2.4","","20.4","","0.0","","","","","","","","","","","","",""
"2006-02-17","2006","02","17","","-0.9","","-14.9","","-7.9","","25.9","","0.0","","","","","","","","","","","","",""
"2006-02-18","2006","02","18","","-9.5","","-19.5","","-14.5","","32.5","","0.0","","","","","","","","","","","","",""
"2006-02-19","2006","02","19","","4.0","","","Y","","","","","","","","","","","","","","","","","",""
"2006-02-20","2006","02","20","","-3.2","","-12.6","","-7.9","","25.9","","0.0","","","","","","","","","","","","",""
"2006-02-21","2006","02","21","","-9.1","","-18.5","","-13.8","","31.8","","0.0","","","","","","","","","","","","",""
"2006-02-22","2006","02","22","","-18.5","","-22.3","","-20.4","","38.4","","0.0","","","","","","","","","","","","",""
"2006-02-23","2006","02","23","","-20.4","","-25.3","","-22.9","","40.9","","0.0","","","","","","","","","","","","",""
"2006-02-24","2006","02","24","","-23.2","","-32.5","","-27.9","","45.9","","0.0","","","","","","","","","","","","",""
"2006-02-25","2006","02","25","","-19.0","","-34.4","","-26.7","","44.7","","0.0","","","","","","","","","","","","",""
"2006-02-26","2006","02","26","","-11.7","","-26.7","","-19.2","","37.2","","0.0","","","","","","","","","","","","",""
"2006-02-27","2006","02","27","","-11.7","","-25.5","","-18.6","","36.6","","0.0","","","","","","","","","","","","",""
"2006-02-28","2006","02","28","","-23.7","","-28.1","","-25.9","","43.9","","0.0","","","","","","","","","","","","",""
"2006-03-01","2006","03","01","","-27.9","","-33.0","","-30.5","","48.5","","0.0","","","","","","","","","","","","",""
"2006-03-02","2006","03","02","","-28.8","","-36.3","","-32.6","","50.6","","0.0","","","","","","","","","","","","",""
"2006-03-03","2006","03","03","","-24.2","","-32.0","","-28.1","","46.1","","0.0","","","","","","","","","","","","",""
"2006-03-04","2006","03","04","","-22.6","","-28.2","","-25.4","","43.4","","0.0","","","","","","","","","","","","",""
"2006-03-05","2006","03","05","","-19.6","","-26.6","","-23.1","","41.1","","0.0","","","","","","","","","","","","",""
"2006-03-06","2006","03","06","","-24.8","","-27.9","","-26.4","","44.4","","0.0","","","","","","","","","","","","",""
"2006-03-07","2006","03","07","","-22.4","","-26.4","","-24.4","","42.4","","0.0","","","","","","","","","","","","",""
"2006-03-08","2006","03","08","","-21.7","","-25.4","","-23.6","","41.6","","0.0","","","","","","","","","","","","",""
"2006-03-09","2006","03","09","","-25.3","","-27.6","","-26.5","","44.5","","0.0","","","","","","","","","","","","",""
"2006-03-10","2006","03","10","","-27.5","","-30.9","","-29.2","","47.2","","0.0","","","","","","","","","","","","",""
"2006-03-11","2006","03","11","","-30.5","","-36.3","","-33.4","","51.4","","0.0","","","","","","","","","","","","",""
"2006-03-12","2006","03","12","","-26.5","","-35.9","","-31.2","","49.2","","0.0","","","","","","","","","","","","",""
"2006-03-13","2006","03","13","","-25.7","","-34.1","","-29.9","","47.9","","0.0","","","","","","","","","","","","",""
"2006-03-14","2006","03","14","","-29.7","","-33.1","","-31.4","","49.4","","0.0","","","","","","","","","","","","",""
"2006-03-15","2006","03","15","","-30.1","","-34.6","","-32.4","","50.4","","0.0","","","","","","","","","","","","",""
"2006-03-16","2006","03","16","","-28.7","","-33.9","","-31.3","","49.3","","0.0","","","","","","","","","","","","",""
"2006-03-17","2006","03","17","","-29.7","","-35.5","","-32.6","","50.6","","0.0","","","","","","","","","","","","",""
"2006-03-18","2006","03","18","","-26.4","","-32.8","","-29.6","","47.6","","0.0","","","","","","","","","","","","",""
"2006-03-19","2006","03","19","","-25.7","","-31.2","","-28.5","","46.5","","0.0","","","","","","","","","","","","",""
"2006-03-20","2006","03","20","","-19.7","","-27.9","","-23.8","","41.8","","0.0","","","","","","","","","","","","",""
"2006-03-21","2006","03","21","","-19.5","","-23.2","","-21.4","","39.4","","0.0","","","","","","","","","","","","",""
"2006-03-22","2006","03","22","","-19.7","","-24.3","","-22.0","","40.0","","0.0","","","","","","","","","","","","",""
"2006-03-23","2006","03","23","","-19.6","","-21.7","","-20.7","","38.7","","0.0","","","","","","","","","","","","",""
"2006-03-24","2006","03","24","","-20.0","","-22.7","","-21.4","","39.4","","0.0","","","","","","","","","","","","",""
"2006-03-25","2006","03","25","","-21.0","","-23.3","","-22.2","","40.2","","0.0","","","","","","","","","","","","",""
"2006-03-26","2006","03","26","","-23.3","","-24.8","","-24.1","","42.1","","0.0","","","","","","","","","","","","",""
"2006-03-27","2006","03","27","","-24.1","","-28.5","","-26.3","","44.3","","0.0","","","","","","","","","","","","",""
"2006-03-28","2006","03","28","","-24.0","","-29.8","","-26.9","","44.9","","0.0","","","","","","","","","","","","",""
"2006-03-29","2006","03","29","","-23.9","","-31.3","","-27.6","","45.6","","0.0","","","","","","","","","","","","",""
"2006-03-30","2006","03","30","","-24.8","","-32.1","","-28.5","","46.5","","0.0","","","","","","","","","","","","",""
"2006-03-31","2006","03","31","","-22.7","","-31.9","","-27.3","","45.3","","0.0","","","","","","","","","","","","",""
"2006-04-01","2006","04","01","","-19.8","","-26.8","","-23.3","","41.3","","0.0","","","","","","","","","","","","",""
"2006-04-02","2006","04","02","","-17.3","","-24.9","","-21.1","","39.1","","0.0","","","","","","","","","","","","",""
"2006-04-03","2006","04","03","","-14.1","","-23.2","","-18.7","","36.7","","0.0","","","","","","","","","","","","",""
"2006-04-04","2006","04","04","","-19.4","","-24.9","","-22.2","","40.2","","0.0","","","","","","","","","","","","",""
"2006-04-05","2006","04","05","","-20.1","","-22.7","","-21.4","","39.4","","0.0","","","","","","","","","","","","",""
"2006-04-06","2006","04","06","","-20.6","","-23.9","","-22.3","","40.3","","0.0","","","","","","","","","","","","",""
"2006-04-07","2006","04","07","","-20.0","","-26.4","","-23.2","","41.2","","0.0","","","","","","","","","","","","",""
"2006-04-08","2006","04","08","","-19.8","","-29.1","","-24.5","","42.5","","0.0","","","","","","","","","","","","",""
"2006-04-09","2006","04","09","","-17.0","","-27.7","","-22.4","","40.4","","0.0","","","","","","","","","","","","",""
"2006-04-10","2006","04","10","","-17.5","","-23.4","","-20.5","","38.5","","0.0","","","","","","","","","","","","",""
"2006-04-11","2006","04","11","","-17.6","","-26.2","","-21.9","","39.9","","0.0","","","","","","","","","","","","",""
"2006-04-12","2006","04","12","","-17.0","","-22.9","","-20.0","","38.0","","0.0","","","","","","","","","","","","",""
"2006-04-13","2006","04","13","","-18.6","","-23.6","","-21.1","","39.1","","0.0","","","","","","","","","","","","",""
"2006-04-14","2006","04","14","","-15.9","","-26.6","","-21.3","","39.3","","0.0","","","","","","","","","","","","",""
"2006-04-15","2006","04","15","","-16.4","","-24.6","","-20.5","","38.5","","0.0","","","","","","","","","","","","",""
"2006-04-16","2006","04","16","","-16.5","","-28.6","","-22.6","","40.6","","0.0","","","","","","","","","","","","",""
"2006-04-17","2006","04","17","","-17.2","","-23.1","","-20.2","","38.2","","0.0","","","","","","","","","","","","",""
"2006-04-18","2006","04","18","","-16.4","","-20.8","","-18.6","","36.6","","0.0","","","","","","","","","","","","",""
"2006-04-19","2006","04","19","","-18.0","","-23.1","","-20.6","","38.6","","0.0","","","","","","","","","","","","",""
"2006-04-20","2006","04","20","","-18.4","","-27.4","","-22.9","","40.9","","0.0","","","","","","","","","","","","",""
"2006-04-21","2006","04","21","","-17.0","","-24.8","","-20.9","","38.9","","0.0","","","","","","","","","","","","",""
"2006-04-22","2006","04","22","","-14.8","","-19.8","","-17.3","","35.3","","0.0","","","","","","","","","","","","",""
"2006-04-23","2006","04","23","","-14.0","","-17.3","","-15.7","","33.7","","0.0","","","","","","","","","","","","",""
"2006-04-24","2006","04","24","","-11.7","","-22.7","","-17.2","","35.2","","0.0","","","","","","","","","","","","",""
"2006-04-25","2006","04","25","","-10.2","","-15.1","","-12.7","","30.7","","0.0","","","","","","","","","","","","",""
