"Station Name","KOMAKUK BEACH"
"Province","YUKON TERRITORY"
"Latitude","69.61"
"Longitude","-140.20"
"Elevation","13.20"
"Climate Identifier","2100682"
"WMO Identifier","71046"
"TC Identifier","WKM"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2016-01-01","2016","01","01","†","-11.1","","-19.1","","-15.1","","33.1","","0.0","","","M","","M","","M","","","28","","67",""
"2016-01-02","2016","01","02","†","-6.6","","-19.7","","-13.2","","31.2","","0.0","","","M","","M","","M","","","10","","50",""
"2016-01-03","2016","01","03","†","-4.4","","-16.3","","-10.4","","28.4","","0.0","","","M","","M","","M","","","26","","56",""
"2016-01-04","2016","01","04","†","-6.4","","-17.5","","-12.0","","30.0","","0.0","","","M","","M","","M","","","10","","48",""
"2016-01-05","2016","01","05","†","","M","-15.8","E","","M","","M","","M","","M","","M","","M","","","9","","76",""
"2016-01-06","2016","01","06","†","-3.8","","-14.9","","-9.4","","27.4","","0.0","","","M","","M","","M","","","","","<31",""
"2016-01-07","2016","01","07","†","","M","-14.9","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2016-01-08","2016","01","08","†","-6.6","","-16.2","","-11.4","","29.4","","0.0","","","M","","M","","M","","","","","<31",""
"2016-01-09","2016","01","09","†","-13.7","","-17.7","","-15.7","","33.7","","0.0","","","M","","M","","M","","","27","","33",""
"2016-01-10","2016","01","10","†","-17.3","","-27.2","","-22.3","","40.3","","0.0","","","M","","M","","M","","","9","","44",""
"2016-01-11","2016","01","11","†","-26.0","E","-30.6","E","-28.3","E","46.3","E","0.0","E","","M","","M","","M","","","","M","","M"
"2016-01-12","2016","01","12","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2016-01-13","2016","01","13","†","-18.7","","-24.2","","-21.5","","39.5","","0.0","","","M","","M","","M","","","11","","54",""
"2016-01-14","2016","01","14","†","-23.9","","-27.4","","-25.7","","43.7","","0.0","","","M","","M","","M","","","10","","72",""
"2016-01-15","2016","01","15","†","-15.5","","-26.8","","-21.2","","39.2","","0.0","","","M","","M","","M","","","","","<31",""
"2016-01-16","2016","01","16","†","-15.5","","-23.6","","-19.6","","37.6","","0.0","","","M","","M","","M","","","9","","35",""
"2016-01-17","2016","01","17","†","-19.7","","-23.5","","-21.6","","39.6","","0.0","","","M","","M","","M","","","28","","39",""
"2016-01-18","2016","01","18","†","-19.9","","-27.1","","-23.5","","41.5","","0.0","","","M","","M","","M","","","27","","48",""
"2016-01-19","2016","01","19","†","-19.5","","-27.9","","-23.7","","41.7","","0.0","","","M","","M","","M","","","27","","37",""
"2016-01-20","2016","01","20","†","-23.0","","-25.8","","-24.4","","42.4","","0.0","","","M","","M","","M","","","26","","37",""
"2016-01-21","2016","01","21","†","-23.1","","-26.3","","-24.7","","42.7","","0.0","","","M","","M","","M","","","27","","46",""
"2016-01-22","2016","01","22","†","-24.5","","-30.1","","-27.3","","45.3","","0.0","","","M","","M","","M","","","8","","33",""
"2016-01-23","2016","01","23","†","-22.5","","-25.8","","-24.2","","42.2","","0.0","","","M","","M","","M","","","9","","76",""
"2016-01-24","2016","01","24","†","-22.2","","-25.3","","-23.8","","41.8","","0.0","","","M","","M","","M","","","10","","74",""
"2016-01-25","2016","01","25","†","-21.8","","-24.0","","-22.9","","40.9","","0.0","","","M","","M","","M","","","10","","91",""
"2016-01-26","2016","01","26","†","-20.6","","-22.6","","-21.6","","39.6","","0.0","","","M","","M","","M","","","10","","93",""
"2016-01-27","2016","01","27","†","-18.8","","-21.2","","-20.0","","38.0","","0.0","","","M","","M","","M","","","10","","87",""
"2016-01-28","2016","01","28","†","-14.7","","-18.8","","-16.8","","34.8","","0.0","","","M","","M","","M","","","10","","85",""
"2016-01-29","2016","01","29","†","-13.0","","-14.7","","-13.9","","31.9","","0.0","","","M","","M","","M","","","10","","52",""
"2016-01-30","2016","01","30","†","-11.7","","-15.0","","-13.4","","31.4","","0.0","","","M","","M","","M","","","11","","32",""
"2016-01-31","2016","01","31","†","-9.7","","-19.4","","-14.6","","32.6","","0.0","","","M","","M","","M","","","","","<31",""
"2016-02-01","2016","02","01","†","-9.9","","-18.3","","-14.1","","32.1","","0.0","","","M","","M","","M","","","","","<31",""
"2016-02-02","2016","02","02","†","-16.2","","-25.8","","-21.0","","39.0","","0.0","","","M","","M","","M","","","10","","65",""
"2016-02-03","2016","02","03","†","-22.7","","-29.9","","-26.3","","44.3","","0.0","","","M","","M","","M","","","9","","63",""
"2016-02-04","2016","02","04","†","-27.6","","-31.4","","-29.5","","47.5","","0.0","","","M","","M","","M","","","9","","69",""
"2016-02-05","2016","02","05","†","-22.5","","-31.4","","-27.0","","45.0","","0.0","","","M","","M","","M","","","9","","41",""
"2016-02-06","2016","02","06","†","-21.1","","-26.1","","-23.6","","41.6","","0.0","","","M","","M","","M","","","10","","46",""
"2016-02-07","2016","02","07","†","-25.8","","-30.9","","-28.4","","46.4","","0.0","","","M","","M","","M","","","10","","76",""
"2016-02-08","2016","02","08","†","-21.6","","-29.7","","-25.7","","43.7","","0.0","","","M","","M","","M","","","9","","72",""
"2016-02-09","2016","02","09","†","-20.0","","-23.2","","-21.6","","39.6","","0.0","","","M","","M","","M","","","10","","74",""
"2016-02-10","2016","02","10","†","-17.5","","-23.0","","-20.3","","38.3","","0.0","","","M","","M","","M","","","10","","89",""
"2016-02-11","2016","02","11","†","-15.3","","-24.5","","-19.9","","37.9","","0.0","","","M","","M","","M","","","11","","87",""
"2016-02-12","2016","02","12","†","-13.4","","-15.7","","-14.6","","32.6","","0.0","","","M","","M","","M","","","11","","59",""
"2016-02-13","2016","02","13","†","-15.4","","-26.0","","-20.7","","38.7","","0.0","","","M","","M","","M","","","11","","63",""
"2016-02-14","2016","02","14","†","-24.5","","-28.1","","-26.3","","44.3","","0.0","","","M","","M","","M","","","10","","69",""
