"Station Name","KOMAKUK BEACH"
"Province","YUKON TERRITORY"
"Latitude","69.61"
"Longitude","-140.20"
"Elevation","13.20"
"Climate Identifier","2100682"
"WMO Identifier","71046"
"TC Identifier","WKM"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2004-01-01","2004","01","01","†","-7.2","","-24.3","","-15.8","","33.8","","0.0","","","M","","M","","M","","","9","","52",""
"2004-01-02","2004","01","02","†","-5.6","","-27.0","","-16.3","","34.3","","0.0","","","M","","M","","M","","","27","","54",""
"2004-01-03","2004","01","03","†","-2.6","","-10.3","","-6.5","","24.5","","0.0","","","M","","M","","M","","","28","","76",""
"2004-01-04","2004","01","04","†","-1.0","","-8.9","","-5.0","","23.0","","0.0","","","M","","M","","M","","","28","","76",""
"2004-01-05","2004","01","05","†","-2.2","","-13.0","","-7.6","","25.6","","0.0","","","M","","M","","M","","","28","","137",""
"2004-01-06","2004","01","06","†","-12.9","","-19.9","","-16.4","","34.4","","0.0","","","M","","M","","M","","","28","","143",""
"2004-01-07","2004","01","07","†","-19.5","","-24.0","","-21.8","","39.8","","0.0","","","M","","M","","M","","","28","","87",""
"2004-01-08","2004","01","08","†","-23.9","","-31.3","","-27.6","","45.6","","0.0","","","M","","M","","M","","","26","","35",""
"2004-01-09","2004","01","09","†","-29.2","","-32.9","","-31.1","","49.1","","0.0","","","M","","M","","M","","","9","","69",""
"2004-01-10","2004","01","10","†","-21.9","","-30.1","","-26.0","","44.0","","0.0","","","M","","M","","M","","","9","","102",""
"2004-01-11","2004","01","11","†","-19.5","","-22.1","","-20.8","","38.8","","0.0","","","M","","M","","M","","","10","","95",""
