"Station Name","KOMAKUK BEACH"
"Province","YUKON TERRITORY"
"Latitude","69.61"
"Longitude","-140.20"
"Elevation","13.20"
"Climate Identifier","2100682"
"WMO Identifier","71046"
"TC Identifier","WKM"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2012-02-05","2012","02","05","†","5.6","","-15.5","","-5.0","","23.0","","0.0","","","M","","M","","M","","","18","","89",""
"2012-02-06","2012","02","06","†","-11.7","","-22.0","","-16.9","","34.9","","0.0","","","M","","M","","M","","","1","","39",""
"2012-02-07","2012","02","07","†","-18.8","","-22.6","","-20.7","","38.7","","0.0","","","M","","M","","M","","","10","","67",""
"2012-02-08","2012","02","08","†","2.9","","-20.8","","-9.0","","27.0","","0.0","","","M","","M","","M","","","15","E","85","E"
"2012-02-09","2012","02","09","†","4.8","","-15.6","","-5.4","","23.4","","0.0","","","M","","M","","M","","","17","","82",""
"2012-02-10","2012","02","10","†","-11.5","","-18.3","","-14.9","","32.9","","0.0","","","M","","M","","M","","","","","<31",""
"2012-02-11","2012","02","11","†","-11.5","","-14.3","","-12.9","","30.9","","0.0","","","M","","M","","M","","","27","","41",""
"2012-02-12","2012","02","12","†","-13.0","","-16.0","","-14.5","","32.5","","0.0","","","M","","M","","M","","","","","<31",""
"2012-02-13","2012","02","13","†","-14.5","","-16.6","","-15.6","","33.6","","0.0","","","M","","M","","M","","","9","","37",""
"2012-02-14","2012","02","14","†","-14.6","","-16.1","","-15.4","","33.4","","0.0","","","M","","M","","M","","","1","","41",""
"2012-02-15","2012","02","15","†","-15.1","","-22.6","","-18.9","","36.9","","0.0","","","M","","M","","M","","","10","","46",""
"2012-02-16","2012","02","16","†","-14.8","","-21.6","","-18.2","","36.2","","0.0","","","M","","M","","M","","","27","","33",""
"2012-02-17","2012","02","17","†","-15.1","","-21.6","","-18.4","","36.4","","0.0","","","M","","M","","M","","","1","","32",""
"2012-02-18","2012","02","18","†","-17.7","","-21.1","","-19.4","","37.4","","0.0","","","M","","M","","M","","","9","","56",""
"2012-02-19","2012","02","19","†","-18.7","","-23.0","","-20.9","","38.9","","0.0","","","M","","M","","M","","","10","","59",""
"2012-02-20","2012","02","20","†","-20.4","","-23.3","","-21.9","","39.9","","0.0","","","M","","M","","M","","","10","","65",""
"2012-02-21","2012","02","21","†","-19.8","","-21.3","","-20.6","","38.6","","0.0","","","M","","M","","M","","","8","","41",""
"2012-02-22","2012","02","22","†","-19.6","","-22.2","","-20.9","","38.9","","0.0","","","M","","M","","M","","","","","<31",""
"2012-02-23","2012","02","23","†","-22.2","","-26.7","","-24.5","","42.5","","0.0","","","M","","M","","M","","","","","<31",""
"2012-02-24","2012","02","24","†","-22.6","","-28.7","","-25.7","","43.7","","0.0","","","M","","M","","M","","","28","","32",""
"2012-02-25","2012","02","25","†","-27.2","","-33.5","","-30.4","","48.4","","0.0","","","M","","M","","M","","","","","<31",""
"2012-02-26","2012","02","26","†","-31.1","","-34.7","","-32.9","","50.9","","0.0","","","M","","M","","M","","","9","","56",""
"2012-02-27","2012","02","27","†","-30.7","","-32.7","","-31.7","","49.7","","0.0","","","M","","M","","M","","","27","","44",""
"2012-02-28","2012","02","28","†","-31.6","","-35.1","","-33.4","","51.4","","0.0","","","M","","M","","M","","","","","<31",""
"2012-02-29","2012","02","29","†","-33.2","","-36.8","","-35.0","","53.0","","0.0","","","M","","M","","M","","","28","","37",""
"2012-03-01","2012","03","01","†","-33.3","","-40.1","","-36.7","","54.7","","0.0","","","M","","M","","M","","","","","<31",""
"2012-03-02","2012","03","02","†","-34.4","","-37.3","","-35.9","","53.9","","0.0","","","M","","M","","M","","","10","","44",""
"2012-03-03","2012","03","03","†","-32.0","","-35.3","","-33.7","","51.7","","0.0","","","M","","M","","M","","","27","","43",""
"2012-03-04","2012","03","04","†","-29.2","","-33.2","","-31.2","","49.2","","0.0","","","M","","M","","M","","","3","","46",""
"2012-03-05","2012","03","05","†","-27.3","","-33.6","","-30.5","","48.5","","0.0","","","M","","M","","M","","","27","","48",""
"2012-03-06","2012","03","06","†","-26.9","","-34.6","","-30.8","","48.8","","0.0","","","M","","M","","M","","","27","E","41","E"
"2012-03-07","2012","03","07","†","-24.9","","-31.1","","-28.0","","46.0","","0.0","","","M","","M","","M","","","","","<31",""
"2012-03-08","2012","03","08","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2012-03-09","2012","03","09","†","-30.4","","-35.7","","-33.1","","51.1","","0.0","","","M","","M","","M","","","","","<31",""
"2012-03-10","2012","03","10","†","-28.7","","-38.3","","-33.5","","51.5","","0.0","","","M","","M","","M","","","27","","33",""
"2012-03-11","2012","03","11","†","-23.5","","-32.0","","-27.8","","45.8","","0.0","","","M","","M","","M","","","28","","44",""
"2012-03-12","2012","03","12","†","-21.1","","-26.6","","-23.9","","41.9","","0.0","","","M","","M","","M","","","27","","48",""
"2012-03-13","2012","03","13","†","-26.6","","-35.8","","-31.2","","49.2","","0.0","","","M","","M","","M","","","","","<31",""
"2012-03-14","2012","03","14","†","-33.8","","-40.4","","-37.1","","55.1","","0.0","","","M","","M","","M","","","","","<31",""
"2012-03-15","2012","03","15","†","-35.0","","-40.1","","-37.6","","55.6","","0.0","","","M","","M","","M","","","","","<31",""
"2012-03-16","2012","03","16","†","-35.7","","-38.3","","-37.0","","55.0","","0.0","","","M","","M","","M","","","","","<31",""
"2012-03-17","2012","03","17","†","-34.2","","-38.4","","-36.3","","54.3","","0.0","","","M","","M","","M","","","","","<31",""
"2012-03-18","2012","03","18","†","-32.0","","-35.8","","-33.9","","51.9","","0.0","","","M","","M","","M","","","","","<31",""
"2012-03-19","2012","03","19","†","-30.4","","-32.8","","-31.6","","49.6","","0.0","","","M","","M","","M","","","27","","46",""
"2012-03-20","2012","03","20","†","-29.1","","-30.5","","-29.8","","47.8","","0.0","","","M","","M","","M","","","26","","50",""
"2012-03-21","2012","03","21","†","-29.4","","-31.8","","-30.6","","48.6","","0.0","","","M","","M","","M","","","27","","48",""
"2012-03-22","2012","03","22","†","-30.8","","-34.7","","-32.8","","50.8","","0.0","","","M","","M","","M","","","27","","35",""
"2012-03-23","2012","03","23","†","-28.1","","-37.9","","-33.0","","51.0","","0.0","","","M","","M","","M","","","10","","61",""
"2012-03-24","2012","03","24","†","-25.2","","-32.7","","-29.0","","47.0","","0.0","","","M","","M","","M","","","9","","57",""
"2012-03-25","2012","03","25","†","-25.9","","-29.9","","-27.9","","45.9","","0.0","","","M","","M","","M","","","","","<31",""
"2012-03-26","2012","03","26","†","-27.7","","-32.3","","-30.0","","48.0","","0.0","","","M","","M","","M","","","27","","33",""
"2012-03-27","2012","03","27","†","-28.9","","-34.7","","-31.8","","49.8","","0.0","","","M","","M","","M","","","27","","37",""
"2012-03-28","2012","03","28","†","-26.4","","-36.5","","-31.5","","49.5","","0.0","","","M","","M","","M","","","","","<31",""
"2012-03-29","2012","03","29","†","-25.0","","-30.5","","-27.8","","45.8","","0.0","","","M","","M","","M","","","27","","43",""
"2012-03-30","2012","03","30","†","-23.2","","-25.3","","-24.3","","42.3","","0.0","","","M","","M","","M","","","27","","44",""
"2012-03-31","2012","03","31","†","-22.4","","-25.7","","-24.1","","42.1","","0.0","","","M","","M","","M","","","27","","33",""
"2012-04-01","2012","04","01","†","-24.3","","-29.2","","-26.8","","44.8","","0.0","","","M","","M","","M","","","","","<31",""
"2012-04-02","2012","04","02","†","-24.0","","-29.4","","-26.7","","44.7","","0.0","","","M","","M","","M","","","","","<31",""
"2012-04-03","2012","04","03","†","-21.2","","-26.1","","-23.7","","41.7","","0.0","","","M","","M","","M","","","","","<31",""
"2012-04-04","2012","04","04","†","-18.6","","-29.4","","-24.0","","42.0","","0.0","","","M","","M","","M","","","","","<31",""
"2012-04-05","2012","04","05","†","-21.9","","-32.9","","-27.4","","45.4","","0.0","","","M","","M","","M","","","1","","33",""
"2012-04-06","2012","04","06","†","-13.8","","-23.0","","-18.4","","36.4","","0.0","","","M","","M","","M","","","27","","41",""
"2012-04-07","2012","04","07","†","-10.5","","-16.7","","-13.6","","31.6","","0.0","","","M","","M","","M","","","28","","63",""
"2012-04-08","2012","04","08","†","-14.3","","-20.9","","-17.6","","35.6","","0.0","","","M","","M","","M","","","","","<31",""
"2012-04-09","2012","04","09","†","-11.4","","-17.6","","-14.5","","32.5","","0.0","","","M","","M","","M","","","10","","39",""
"2012-04-10","2012","04","10","†","-9.8","","-12.9","","-11.4","","29.4","","0.0","","","M","","M","","M","","","10","","61",""
"2012-04-11","2012","04","11","†","-12.5","","-19.1","","-15.8","","33.8","","0.0","","","M","","M","","M","","","9","","61",""
"2012-04-12","2012","04","12","†","-13.2","","-19.2","","-16.2","","34.2","","0.0","","","M","","M","","M","","","9","","46",""
"2012-04-13","2012","04","13","†","-13.2","","-20.8","","-17.0","","35.0","","0.0","","","M","","M","","M","","","10","","61",""
"2012-04-14","2012","04","14","†","-10.2","","-18.1","","-14.2","","32.2","","0.0","","","M","","M","","M","","","10","E","67","E"
"2012-04-15","2012","04","15","†","-5.5","","-15.2","","-10.4","","28.4","","0.0","","","M","","M","","M","","","11","","72",""
"2012-04-16","2012","04","16","†","-8.2","","-15.2","","-11.7","","29.7","","0.0","","","M","","M","","M","","","27","","33",""
"2012-04-17","2012","04","17","†","-9.8","","-14.9","","-12.4","","30.4","","0.0","","","M","","M","","M","","","9","","39",""
"2012-04-18","2012","04","18","†","-9.4","","-14.6","","-12.0","","30.0","","0.0","","","M","","M","","M","","","27","","37",""
"2012-04-19","2012","04","19","†","-9.3","","-11.7","","-10.5","","28.5","","0.0","","","M","","M","","M","","","28","","37",""
"2012-04-20","2012","04","20","†","-10.8","","-14.7","","-12.8","","30.8","","0.0","","","M","","M","","M","","","","","<31",""
"2012-04-21","2012","04","21","†","-11.9","","-13.8","","-12.9","","30.9","","0.0","","","M","","M","","M","","","10","","39",""
"2012-04-22","2012","04","22","†","-12.0","","-14.0","","-13.0","","31.0","","0.0","","","M","","M","","M","","","","","<31",""
"2012-04-23","2012","04","23","†","-13.2","","-15.6","","-14.4","","32.4","","0.0","","","M","","M","","M","","","","","<31",""
"2012-04-24","2012","04","24","†","-8.6","","-15.5","","-12.1","","30.1","","0.0","","","M","","M","","M","","","","","<31",""
"2012-04-25","2012","04","25","†","-10.3","","-17.7","","-14.0","","32.0","","0.0","","","M","","M","","M","","","","","<31",""
"2012-04-26","2012","04","26","†","-7.6","","-14.4","","-11.0","","29.0","","0.0","","","M","","M","","M","","","26","","33",""
"2012-04-27","2012","04","27","†","-8.7","","-10.1","","-9.4","","27.4","","0.0","","","M","","M","","M","","","","","<31",""
"2012-04-28","2012","04","28","†","-6.7","","-10.7","","-8.7","","26.7","","0.0","","","M","","M","","M","","","","","<31",""
"2012-04-29","2012","04","29","†","-9.8","","-13.7","","-11.8","","29.8","","0.0","","","M","","M","","M","","","9","","33",""
"2012-04-30","2012","04","30","†","-9.9","","-13.6","","-11.8","","29.8","","0.0","","","M","","M","","M","","","26","","33",""
"2012-05-01","2012","05","01","†","-11.1","","-13.5","","-12.3","","30.3","","0.0","","","M","","M","","M","","","","","<31",""
"2012-05-02","2012","05","02","†","-11.1","","-13.3","","-12.2","","30.2","","0.0","","","M","","M","","M","","","27","","48",""
"2012-05-03","2012","05","03","†","-9.1","","-16.3","","-12.7","","30.7","","0.0","","","M","","M","","M","","","26","","48",""
"2012-05-04","2012","05","04","†","-9.4","","-22.4","","-15.9","","33.9","","0.0","","","M","","M","","M","","","27","","33",""
"2012-05-05","2012","05","05","†","-11.2","","-16.1","","-13.7","","31.7","","0.0","","","M","","M","","M","","","24","","33",""
"2012-05-06","2012","05","06","†","-9.2","","-13.2","","-11.2","","29.2","","0.0","","","M","","M","","M","","","10","","63",""
"2012-05-07","2012","05","07","†","-7.2","","-9.2","","-8.2","","26.2","","0.0","","","M","","M","","M","","","10","","50",""
"2012-05-08","2012","05","08","†","-5.7","","-8.5","","-7.1","","25.1","","0.0","","","M","","M","","M","","","","","<31",""
"2012-05-09","2012","05","09","†","-3.0","","-7.4","","-5.2","","23.2","","0.0","","","M","","M","","M","","","","","<31",""
"2012-05-10","2012","05","10","†","-3.7","","-10.7","","-7.2","","25.2","","0.0","","","M","","M","","M","","","10","","69",""
"2012-05-11","2012","05","11","†","-1.6","","-9.8","","-5.7","","23.7","","0.0","","","M","","M","","M","","","11","","69",""
"2012-05-12","2012","05","12","†","-0.8","","-8.0","","-4.4","","22.4","","0.0","","","M","","M","","M","","","10","","61",""
"2012-05-13","2012","05","13","†","-1.7","","-8.3","","-5.0","","23.0","","0.0","","","M","","M","","M","","","27","","32",""
"2012-05-14","2012","05","14","†","-0.3","","-5.0","","-2.7","","20.7","","0.0","","","M","","M","","M","","","","","<31",""
"2012-05-15","2012","05","15","†","0.3","","-3.4","","-1.6","","19.6","","0.0","","","M","","M","","M","","","","","<31",""
"2012-05-16","2012","05","16","†","0.4","","-4.5","","-2.1","","20.1","","0.0","","","M","","M","","M","","","10","","54",""
"2012-05-17","2012","05","17","†","0.0","","-6.6","","-3.3","","21.3","","0.0","","","M","","M","","M","","","10","","57",""
"2012-05-18","2012","05","18","†","0.8","","-6.9","","-3.1","","21.1","","0.0","","","M","","M","","M","","","10","","56",""
"2012-05-19","2012","05","19","†","1.7","","-5.7","","-2.0","","20.0","","0.0","","","M","","M","","M","","","10","","54",""
"2012-05-20","2012","05","20","†","4.9","","-5.9","","-0.5","","18.5","","0.0","","","M","","M","","M","","","","","<31",""
"2012-05-21","2012","05","21","†","2.8","","-4.9","","-1.1","","19.1","","0.0","","","M","","M","","M","","","","","<31",""
"2012-05-22","2012","05","22","†","-1.0","","-6.1","","-3.6","","21.6","","0.0","","","M","","M","","M","","","","","<31",""
"2012-05-23","2012","05","23","†","-1.3","","-3.5","","-2.4","","20.4","","0.0","","","M","","M","","M","","","","","<31",""
"2012-05-24","2012","05","24","†","-1.6","","-3.8","","-2.7","","20.7","","0.0","","","M","","M","","M","","","","","<31",""
"2012-05-25","2012","05","25","†","0.3","","-1.8","","-0.8","","18.8","","0.0","","","M","","M","","M","","","","","<31",""
"2012-05-26","2012","05","26","†","0.2","","-1.3","","-0.6","","18.6","","0.0","","","M","","M","","M","","","","","<31",""
"2012-05-27","2012","05","27","†","0.3","","-1.9","","-0.8","","18.8","","0.0","","","M","","M","","M","","","28","","32",""
"2012-05-28","2012","05","28","†","-1.2","E","-3.6","E","-2.4","E","20.4","E","0.0","E","","M","","M","","M","","","","M","","M"
"2012-05-29","2012","05","29","†","3.0","","-2.6","","0.2","","17.8","","0.0","","","M","","M","","M","","","9","","50",""
"2012-05-30","2012","05","30","†","2.8","","-1.9","","0.5","","17.5","","0.0","","","M","","M","","M","","","11","","48",""
"2012-05-31","2012","05","31","†","3.4","","-3.0","","0.2","","17.8","","0.0","","","M","","M","","M","","","","","<31",""
"2012-06-01","2012","06","01","†","1.5","","-1.7","","-0.1","","18.1","","0.0","","","M","","M","","M","","","","","<31",""
"2012-06-02","2012","06","02","†","3.8","","-1.4","","1.2","","16.8","","0.0","","","M","","M","","M","","","8","","48",""
"2012-06-03","2012","06","03","†","4.0","","-0.7","","1.7","","16.3","","0.0","","","M","","M","","M","","","9","","54",""
"2012-06-04","2012","06","04","†","4.4","","-1.3","","1.6","","16.4","","0.0","","","M","","M","","M","","","8","","56",""
"2012-06-05","2012","06","05","†","4.0","","-1.2","","1.4","","16.6","","0.0","","","M","","M","","M","","","9","E","63","E"
"2012-06-06","2012","06","06","†","4.6","","-1.0","","1.8","","16.2","","0.0","","","M","","M","","M","","","","","<31",""
"2012-06-07","2012","06","07","†","2.1","","0.1","","1.1","","16.9","","0.0","","","M","","M","","M","","","","","<31",""
"2012-06-08","2012","06","08","†","5.4","","0.5","","3.0","","15.0","","0.0","","","M","","M","","M","","","8","E","33","E"
"2012-06-09","2012","06","09","†","6.9","","1.1","","4.0","","14.0","","0.0","","","M","","M","","M","","","10","","56",""
"2012-06-10","2012","06","10","†","6.1","","1.7","","3.9","","14.1","","0.0","","","M","","M","","M","","","9","","61",""
"2012-06-11","2012","06","11","†","7.2","","1.2","","4.2","","13.8","","0.0","","","M","","M","","M","","","9","","50",""
"2012-06-12","2012","06","12","†","2.1","","-0.4","","0.9","","17.1","","0.0","","","M","","M","","M","","","","","<31",""
"2012-06-13","2012","06","13","†","6.5","","-0.6","","3.0","","15.0","","0.0","","","M","","M","","M","","","","","<31",""
"2012-06-14","2012","06","14","†","11.1","","1.7","","6.4","","11.6","","0.0","","","M","","M","","M","","","10","","59",""
"2012-06-15","2012","06","15","†","15.6","","5.2","","10.4","","7.6","","0.0","","","M","","M","","M","","","10","","44",""
"2012-06-16","2012","06","16","†","20.3","","3.3","","11.8","","6.2","","0.0","","","M","","M","","M","","","10","","37",""
"2012-06-17","2012","06","17","†","15.4","","1.1","","8.3","","9.7","","0.0","","","M","","M","","M","","","27","","41",""
"2012-06-18","2012","06","18","†","13.7","","0.1","","6.9","","11.1","","0.0","","","M","","M","","M","","","28","","37",""
"2012-06-19","2012","06","19","†","19.6","","7.4","","13.5","","4.5","","0.0","","","M","","M","","M","","","30","","37",""
"2012-06-20","2012","06","20","†","19.6","","6.7","","13.2","","4.8","","0.0","","","M","","M","","M","","","","","<31",""
"2012-06-21","2012","06","21","†","18.7","","6.2","","12.5","","5.5","","0.0","","","M","","M","","M","","","27","","32",""
"2012-06-22","2012","06","22","†","18.9","","3.5","","11.2","","6.8","","0.0","","","M","","M","","M","","","10","","61",""
"2012-06-23","2012","06","23","†","9.9","","2.5","","6.2","","11.8","","0.0","","","M","","M","","M","","","28","","32",""
"2012-06-24","2012","06","24","†","25.3","","2.8","","14.1","","3.9","","0.0","","","M","","M","","M","","","2","","50",""
"2012-06-25","2012","06","25","†","26.0","","4.8","","15.4","","2.6","","0.0","","","M","","M","","M","","","19","","41",""
"2012-06-26","2012","06","26","†","6.4","","2.5","","4.5","","13.5","","0.0","","","M","","M","","M","","","","","<31",""
"2012-06-27","2012","06","27","†","6.5","","1.4","","4.0","","14.0","","0.0","","","M","","M","","M","","","","","<31",""
"2012-06-28","2012","06","28","†","6.7","","1.8","","4.3","","13.7","","0.0","","","M","","M","","M","","","","","<31",""
"2012-06-29","2012","06","29","†","6.4","","2.1","","4.3","","13.7","","0.0","","","M","","M","","M","","","","","<31",""
"2012-06-30","2012","06","30","†","9.2","","1.5","","5.4","","12.6","","0.0","","","M","","M","","M","","","","","<31",""
"2012-07-01","2012","07","01","†","6.5","","2.7","","4.6","","13.4","","0.0","","","M","","M","","M","","","28","","32",""
"2012-07-02","2012","07","02","†","13.8","","1.4","","7.6","","10.4","","0.0","","","M","","M","","M","","","6","","33",""
"2012-07-03","2012","07","03","†","16.3","","4.9","","10.6","","7.4","","0.0","","","M","","M","","M","","","6","","33",""
"2012-07-04","2012","07","04","†","14.4","","5.6","","10.0","","8.0","","0.0","","","M","","M","","M","","","6","","33",""
"2012-07-05","2012","07","05","†","13.7","","7.8","","10.8","","7.2","","0.0","","","M","","M","","M","","","","","<31",""
"2012-07-06","2012","07","06","†","13.7","","5.7","","9.7","","8.3","","0.0","","","M","","M","","M","","","","","<31",""
"2012-07-07","2012","07","07","†","14.9","","6.7","","10.8","","7.2","","0.0","","","M","","M","","M","","","7","","35",""
"2012-07-08","2012","07","08","†","15.0","","7.8","","11.4","","6.6","","0.0","","","M","","M","","M","","","6","","35",""
"2012-07-09","2012","07","09","†","12.9","","5.1","","9.0","","9.0","","0.0","","","M","","M","","M","","","","","<31",""
"2012-07-10","2012","07","10","†","10.8","","8.3","","9.6","","8.4","","0.0","","","M","","M","","M","","","6","","41",""
"2012-07-11","2012","07","11","†","14.7","","6.7","","10.7","","7.3","","0.0","","","M","","M","","M","","","10","","48",""
"2012-07-12","2012","07","12","†","15.2","","4.3","","9.8","","8.2","","0.0","","","M","","M","","M","","","","","<31",""
"2012-07-13","2012","07","13","†","15.6","","5.7","","10.7","","7.3","","0.0","","","M","","M","","M","","","","","<31",""
"2012-07-14","2012","07","14","†","13.9","","7.5","","10.7","","7.3","","0.0","","","M","","M","","M","","","28","","32",""
"2012-07-15","2012","07","15","†","10.2","","6.2","","8.2","","9.8","","0.0","","","M","","M","","M","","","","","<31",""
"2012-07-16","2012","07","16","†","17.7","","7.0","","12.4","","5.6","","0.0","","","M","","M","","M","","","26","","35",""
"2012-07-17","2012","07","17","†","16.1","","8.3","","12.2","","5.8","","0.0","","","M","","M","","M","","","","","<31",""
"2012-07-18","2012","07","18","†","12.7","","5.5","","9.1","","8.9","","0.0","","","M","","M","","M","","","","","<31",""
"2012-07-19","2012","07","19","†","14.2","","7.2","","10.7","","7.3","","0.0","","","M","","M","","M","","","10","","44",""
"2012-07-20","2012","07","20","†","15.8","","2.8","","9.3","","8.7","","0.0","","","M","","M","","M","","","","","<31",""
"2012-07-21","2012","07","21","†","9.9","","5.5","","7.7","","10.3","","0.0","","","M","","M","","M","","","","","<31",""
"2012-07-22","2012","07","22","†","13.8","E","5.1","E","9.5","E","8.5","E","0.0","E","","M","","M","","M","","","","","<31",""
"2012-07-23","2012","07","23","†","19.7","E","8.0","E","13.9","E","4.1","E","0.0","E","","M","","M","","M","","","","","<31",""
