"Station Name","KOMAKUK BEACH"
"Province","YUKON TERRITORY"
"Latitude","69.61"
"Longitude","-140.20"
"Elevation","13.20"
"Climate Identifier","2100682"
"WMO Identifier","71046"
"TC Identifier","WKM"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2009-01-01","2009","01","01","†","-30.2","","-37.2","","-33.7","","51.7","","0.0","","","M","","M","","M","","","","M","","M"
"2009-01-02","2009","01","02","†","-26.9","","-35.5","","-31.2","","49.2","","0.0","","","M","","M","","M","","","","M","","M"
"2009-01-03","2009","01","03","†","-21.6","","-29.1","","-25.4","","43.4","","0.0","","","M","","M","","M","","","","M","","M"
"2009-01-04","2009","01","04","†","-20.1","","-24.0","","-22.1","","40.1","","0.0","","","M","","M","","M","","","","M","","M"
"2009-01-05","2009","01","05","†","-24.0","","-26.3","","-25.2","","43.2","","0.0","","","M","","M","","M","","","","M","","M"
"2009-01-06","2009","01","06","†","-25.2","","-31.1","","-28.2","","46.2","","0.0","","","M","","M","","M","","","","M","","M"
"2009-01-07","2009","01","07","†","-29.3","","-30.9","","-30.1","","48.1","","0.0","","","M","","M","","M","","","","M","","M"
"2009-01-08","2009","01","08","†","-26.3","","-29.4","","-27.9","","45.9","","0.0","","","M","","M","","M","","","","M","","M"
"2009-01-09","2009","01","09","†","-22.3","","-27.3","","-24.8","","42.8","","0.0","","","M","","M","","M","","","","M","","M"
"2009-01-10","2009","01","10","†","-22.4","","-33.1","","-27.8","","45.8","","0.0","","","M","","M","","M","","","","M","","M"
